date,asset,DQN_drawdown,Long_drawdown
2019-04-23,Commodity,-31.6085,-29.345892
2019-04-24,Commodity,-31.337929,-29.603432
2019-04-25,Commodity,-31.433596,-29.710259
2019-04-26,Commodity,-31.536718,-29.647689
2019-04-29,Commodity,-31.477107,-29.709094
2019-04-30,Commodity,-31.181471,-29.95445
2019-05-01,Commodity,-30.983452,-30.073651
2019-05-02,Commodity,-30.749319,-30.254249
2019-05-03,Commodity,-31.036095,-30.123868
2019-05-06,Commodity,-30.624168,-30.449658
2019-05-07,Commodity,-30.495671,-30.50647
2019-05-08,Commodity,-30.476613,-30.596012
2019-05-09,Commodity,-30.544559,-30.684115
2019-05-10,Commodity,-30.638652,-30.590808
2019-05-13,Commodity,-30.217034,-30.828242
2019-05-14,Commodity,-30.815059,-30.389356
2019-05-15,Commodity,-30.970098,-30.288684
2019-05-16,Commodity,-31.22989,-30.028724
2019-05-17,Commodity,-30.961395,-30.156111
2019-05-20,Commodity,-31.332327,-29.880256
2019-05-21,Commodity,-31.541523,-29.778093
2019-05-22,Commodity,-31.101353,-30.086375
2019-05-23,Commodity,-30.803953,-30.283821
2019-05-24,Commodity,-31.275418,-29.9646
2019-05-28,Commodity,-31.671899,-29.724798
2019-05-29,Commodity,-31.861039,-29.641612
2019-05-30,Commodity,-31.780629,-29.710468
2019-05-31,Commodity,-31.258991,-30.185582
2019-06-03,Commodity,-31.326515,-30.066236
2019-06-04,Commodity,-31.59507,-29.922015
2019-06-05,Commodity,-31.090331,-30.448356
2019-06-06,Commodity,-31.664623,-29.968222
2019-06-07,Commodity,-31.615348,-30.034543
2019-06-10,Commodity,-31.802267,-30.011035
2019-06-11,Commodity,-31.955195,-29.855147
2019-06-12,Commodity,-31.899811,-29.843043
2019-06-13,Commodity,-32.186979,-29.632048
2019-06-14,Commodity,-32.194806,-29.626428
2019-06-17,Commodity,-32.160745,-29.600902
2019-06-18,Commodity,-32.305603,-29.487204
2019-06-19,Commodity,-31.999376,-29.818611
2019-06-20,Commodity,-32.495616,-29.470277
2019-06-21,Commodity,-32.438369,-29.584171
2019-06-24,Commodity,-32.422554,-29.532497
2019-06-25,Commodity,-32.222723,-29.520358
2019-06-26,Commodity,-32.458165,-29.444093
2019-06-27,Commodity,-32.665362,-29.325365
2019-06-28,Commodity,-32.638239,-29.442505
2019-07-01,Commodity,-32.623082,-29.467953
2019-07-02,Commodity,-32.038811,-29.868999
2019-07-03,Commodity,-32.570052,-29.513082
2019-07-05,Commodity,-32.454428,-29.61315
2019-07-08,Commodity,-32.699124,-29.481014
2019-07-09,Commodity,-32.789769,-29.429933
2019-07-10,Commodity,-33.34083,-29.054171
2019-07-11,Commodity,-33.297312,-29.035184
2019-07-12,Commodity,-33.431523,-28.946887
2019-07-15,Commodity,-33.136656,-29.230064
2019-07-16,Commodity,-32.728091,-29.522237
2019-07-17,Commodity,-32.847175,-29.458718
2019-07-18,Commodity,-32.602406,-29.648771
2019-07-19,Commodity,-33.029481,-29.344124
2019-07-22,Commodity,-32.928334,-29.418377
2019-07-23,Commodity,-33.052372,-29.336873
2019-07-24,Commodity,-33.355949,-29.134438
2019-07-25,Commodity,-33.179176,-29.256856
2019-07-26,Commodity,-32.960156,-29.408011
2019-07-29,Commodity,-33.168158,-29.269858
2019-07-30,Commodity,-32.965014,-29.410125
2019-07-31,Commodity,-32.456677,-29.758159
2019-08-01,Commodity,-31.660509,-30.300921
2019-08-02,Commodity,-31.685244,-30.290562
2019-08-05,Commodity,-31.295763,-30.521966
2019-08-06,Commodity,-31.078065,-30.654548
2019-08-07,Commodity,-31.222385,-30.566243
2019-08-08,Commodity,-31.518911,-30.323286
2019-08-09,Commodity,-31.568351,-30.223439
2019-08-12,Commodity,-30.867802,-30.68421
2019-08-13,Commodity,-30.555395,-30.909158
2019-08-14,Commodity,-30.497546,-30.893773
2019-08-15,Commodity,-30.268249,-31.048481
2019-08-16,Commodity,-30.294144,-31.040051
2019-08-19,Commodity,-30.045571,-31.22395
2019-08-20,Commodity,-30.001116,-31.256397
2019-08-21,Commodity,-30.030969,-31.238708
2019-08-22,Commodity,-29.816025,-31.386846
2019-08-23,Commodity,-29.566649,-31.499243
2019-08-26,Commodity,-30.027428,-31.159604
2019-08-27,Commodity,-30.068709,-31.12408
2019-08-28,Commodity,-30.623409,-30.760764
2019-08-29,Commodity,-30.824412,-30.594479
2019-08-30,Commodity,-30.615404,-30.744026
2019-09-03,Commodity,-30.698661,-30.652578
2019-09-04,Commodity,-31.217168,-30.231928
2019-09-05,Commodity,-31.063667,-30.434872
2019-09-06,Commodity,-30.869218,-30.587148
2019-09-09,Commodity,-31.039269,-30.468022
2019-09-10,Commodity,-31.406657,-30.178383
2019-09-11,Commodity,-31.753204,-30.022925
2019-09-12,Commodity,-32.277393,-29.648689
2019-09-13,Commodity,-32.441989,-29.580587
2019-09-16,Commodity,-33.401876,-28.874109
2019-09-17,Commodity,-32.982061,-29.168261
2019-09-18,Commodity,-32.926688,-29.205444
2019-09-19,Commodity,-32.855463,-29.26192
2019-09-20,Commodity,-32.793414,-29.307539
2019-09-23,Commodity,-32.989227,-29.177768
2019-09-24,Commodity,-32.742333,-29.349755
2019-09-25,Commodity,-32.519124,-29.503811
2019-09-26,Commodity,-32.601752,-29.451868
2019-09-27,Commodity,-32.551767,-29.494439
2019-09-30,Commodity,-32.173328,-29.752975
2019-10-01,Commodity,-32.096486,-29.810102
2019-10-02,Commodity,-32.040226,-29.850353
2019-10-03,Commodity,-32.298716,-29.677452
2019-10-04,Commodity,-32.113606,-29.824434
2019-10-07,Commodity,-31.93322,-29.952596
2019-10-08,Commodity,-32.260417,-29.733958
2019-10-09,Commodity,-32.401484,-29.630297
2019-10-10,Commodity,-32.310422,-29.717795
2019-10-11,Commodity,-32.869223,-29.348357
2019-10-14,Commodity,-33.119298,-29.182979
2019-10-15,Commodity,-33.071737,-29.248276
2019-10-16,Commodity,-33.192662,-29.165125
2019-10-17,Commodity,-33.256539,-29.127833
2019-10-18,Commodity,-33.215844,-29.16177
2019-10-21,Commodity,-33.048874,-29.291158
2019-10-22,Commodity,-33.079696,-29.296264
2019-10-23,Commodity,-33.320962,-29.095906
2019-10-24,Commodity,-33.639024,-28.887095
2019-10-25,Commodity,-33.862104,-28.724175
2019-10-28,Commodity,-33.571284,-28.920764
2019-10-29,Commodity,-33.744459,-28.802582
2019-10-30,Commodity,-33.963222,-28.667267
2019-10-31,Commodity,-33.920053,-28.724399
2019-11-01,Commodity,-34.653187,-28.192469
2019-11-04,Commodity,-34.650035,-28.199738
2019-11-05,Commodity,-34.813046,-28.093654
2019-11-06,Commodity,-34.549422,-28.275645
2019-11-07,Commodity,-34.171459,-28.534026
2019-11-08,Commodity,-34.181517,-28.533176
2019-11-11,Commodity,-33.891021,-28.73371
2019-11-12,Commodity,-33.911735,-28.724479
2019-11-13,Commodity,-33.749731,-28.838916
2019-11-14,Commodity,-33.909997,-28.736355
2019-11-15,Commodity,-33.89756,-28.747255
2019-11-18,Commodity,-33.84889,-28.782592
2019-11-19,Commodity,-33.820982,-28.806125
2019-11-20,Commodity,-34.131789,-28.598623
2019-11-21,Commodity,-34.333156,-28.465626
2019-11-22,Commodity,-34.289926,-28.497722
2019-11-25,Commodity,-34.607308,-28.286747
2019-11-26,Commodity,-34.756592,-28.190333
2019-11-27,Commodity,-34.608121,-28.293735
2019-11-29,Commodity,-34.567291,-28.41927
2019-12-02,Commodity,-34.30648,-28.624643
2019-12-03,Commodity,-34.39997,-28.627171
2019-12-04,Commodity,-34.422694,-28.604056
2019-12-05,Commodity,-34.441037,-28.598398
2019-12-06,Commodity,-34.63036,-28.530334
2019-12-09,Commodity,-34.788339,-28.398806
2019-12-10,Commodity,-34.983477,-28.1853
2019-12-11,Commodity,-34.942322,-28.198598
2019-12-12,Commodity,-35.403108,-27.845643
2019-12-13,Commodity,-35.911225,-27.652186
2019-12-16,Commodity,-36.271608,-27.250776
2019-12-17,Commodity,-36.428877,-27.245413
2019-12-18,Commodity,-36.373968,-27.290617
2019-12-19,Commodity,-36.552504,-27.238012
2019-12-20,Commodity,-36.426874,-27.28373
2019-12-23,Commodity,-36.416873,-27.327314
2019-12-24,Commodity,-36.684339,-27.176867
2019-12-26,Commodity,-37.027715,-26.951825
2019-12-27,Commodity,-37.468042,-26.656012
2019-12-30,Commodity,-37.567324,-26.592086
2019-12-31,Commodity,-37.446868,-26.676814
2011-01-03,Equity Index,0.0,0.0
2011-01-04,Equity Index,-0.18798,-0.018259
2011-01-05,Equity Index,-0.594213,0.0
2011-01-06,Equity Index,-0.837752,-0.057764
2011-01-07,Equity Index,-1.070261,-0.376443
2011-01-10,Equity Index,-1.626621,-0.581395
2011-01-11,Equity Index,-1.162777,-0.124549
2011-01-12,Equity Index,-0.198712,0.0
2011-01-13,Equity Index,-0.312646,-0.072486
2011-01-14,Equity Index,-0.849704,0.0
2011-01-17,Equity Index,-1.084747,-0.152768
2011-01-18,Equity Index,-1.146995,0.0
2011-01-19,Equity Index,-0.165463,-1.047367
2011-01-20,Equity Index,-0.141739,-1.479134
2011-01-21,Equity Index,-0.348163,-1.221596
2011-01-24,Equity Index,-0.862083,-0.649734
2011-01-25,Equity Index,-1.148332,-0.781423
2011-01-26,Equity Index,-0.7745,-0.318595
2011-01-27,Equity Index,-0.781086,-0.129044
2011-01-28,Equity Index,-1.52051,-1.560765
2011-01-31,Equity Index,-1.535231,-1.179615
2011-02-01,Equity Index,-1.18495,-0.039051
2011-02-02,Equity Index,-1.252869,-0.06085
2011-02-03,Equity Index,-1.43279,0.0
2011-02-04,Equity Index,-1.488189,0.0
2011-02-07,Equity Index,-1.94108,0.0
2011-02-08,Equity Index,-2.241423,0.0
2011-02-09,Equity Index,-2.341848,-0.181076
2011-02-10,Equity Index,-2.436349,-0.200237
2011-02-11,Equity Index,-2.96298,0.0
2011-02-14,Equity Index,-2.974491,0.0
2011-02-15,Equity Index,-2.861895,-0.089504
2011-02-16,Equity Index,-3.594307,0.0
2011-02-17,Equity Index,-3.899006,0.0
2011-02-18,Equity Index,-4.209251,0.0
2011-02-21,Equity Index,-2.994363,-0.772426
2011-02-22,Equity Index,-0.856125,-2.334895
2011-02-23,Equity Index,-0.196766,-2.977441
2011-02-24,Equity Index,-0.115261,-3.085103
2011-02-25,Equity Index,-0.346084,-2.117296
2011-02-28,Equity Index,-0.429159,-1.738961
2011-03-01,Equity Index,-1.737332,-2.948631
2011-03-02,Equity Index,-1.658906,-2.812714
2011-03-03,Equity Index,-0.416166,-1.765073
2011-03-04,Equity Index,-1.159514,-2.289216
2011-03-07,Equity Index,-1.791908,-2.849466
2011-03-08,Equity Index,-1.08162,-2.359267
2011-03-09,Equity Index,-1.398005,-2.663942
2011-03-10,Equity Index,-2.197437,-3.293023
2011-03-11,Equity Index,-2.062148,-3.109334
2011-03-14,Equity Index,-2.915343,-3.708135
2011-03-15,Equity Index,-4.159741,-4.696228
2011-03-16,Equity Index,-5.583317,-5.754888
2011-03-17,Equity Index,-4.461364,-4.999985
2011-03-18,Equity Index,-4.008629,-4.713667
2011-03-21,Equity Index,-2.410745,-3.703136
2011-03-22,Equity Index,-2.650038,-3.85447
2011-03-23,Equity Index,-2.553479,-3.679818
2011-03-24,Equity Index,-2.195694,-2.951856
2011-03-25,Equity Index,-2.473941,-2.763751
2011-03-28,Equity Index,-2.434959,-3.012233
2011-03-29,Equity Index,-2.603154,-2.502193
2011-03-30,Equity Index,-2.729787,-2.083389
2011-03-31,Equity Index,-2.683183,-2.233877
2011-04-01,Equity Index,-2.707979,-1.757513
2011-04-04,Equity Index,-2.747992,-1.723932
2011-04-05,Equity Index,-2.936578,-1.779111
2011-04-06,Equity Index,-2.723518,-1.613954
2011-04-07,Equity Index,-2.810619,-1.706163
2011-04-08,Equity Index,-2.56121,-1.882641
2011-04-11,Equity Index,-2.384196,-2.073154
2011-04-12,Equity Index,-2.410041,-2.829866
2011-04-13,Equity Index,-2.259353,-2.64881
2011-04-14,Equity Index,-2.628479,-2.688504
2011-04-15,Equity Index,-3.019853,-2.330751
2011-04-18,Equity Index,-3.245053,-3.386892
2011-04-19,Equity Index,-3.269881,-3.119184
2011-04-20,Equity Index,-1.552064,-1.927437
2011-04-21,Equity Index,-1.196611,-1.702642
2011-04-25,Equity Index,-1.239279,-1.702737
2011-04-26,Equity Index,-0.645631,-1.246918
2011-04-27,Equity Index,0.0,-0.689223
2011-04-28,Equity Index,0.0,-0.525836
2011-04-29,Equity Index,0.0,-0.328207
2011-05-02,Equity Index,-0.280499,-0.496736
2011-05-03,Equity Index,-0.67536,-0.770038
2011-05-04,Equity Index,-1.040607,-1.429914
2011-05-05,Equity Index,-1.467114,-1.811783
2011-05-06,Equity Index,-1.294212,-1.683903
2011-05-09,Equity Index,-0.944039,-1.384144
2011-05-10,Equity Index,-0.020114,-0.693374
2011-05-11,Equity Index,-0.335447,-1.305355
2011-05-12,Equity Index,-0.69379,-1.049726
2011-05-13,Equity Index,-0.523036,-1.773101
2011-05-16,Equity Index,-0.197984,-2.229775
2011-05-17,Equity Index,-0.271951,-2.427203
2011-05-18,Equity Index,-0.885154,-1.733306
2011-05-19,Equity Index,-0.866527,-1.44044
2011-05-20,Equity Index,-1.062812,-2.095198
2011-05-23,Equity Index,-2.626542,-2.948813
2011-05-24,Equity Index,-2.823923,-3.074228
2011-05-25,Equity Index,-2.287556,-2.733422
2011-05-26,Equity Index,-1.585256,-2.287184
2011-05-27,Equity Index,-1.281393,-2.09411
2011-05-30,Equity Index,-1.32197,-2.119892
2011-05-31,Equity Index,0.0,-1.245247
2011-06-01,Equity Index,-2.36225,-2.747032
2011-06-02,Equity Index,-2.625674,-2.975696
2011-06-03,Equity Index,-2.774841,-3.544575
2011-06-06,Equity Index,-2.581415,-4.051381
2011-06-07,Equity Index,-2.770718,-3.994218
2011-06-08,Equity Index,-3.254591,-4.4654
2011-06-09,Equity Index,-3.091019,-4.124621
2011-06-10,Equity Index,-3.990404,-5.048377
2011-06-13,Equity Index,-3.955277,-5.028881
2011-06-14,Equity Index,-3.056267,-4.107845
2011-06-15,Equity Index,-4.047647,-5.192221
2011-06-16,Equity Index,-3.821698,-5.195226
2011-06-17,Equity Index,-3.807499,-4.994658
2011-06-20,Equity Index,-3.642221,-4.814603
2011-06-21,Equity Index,-2.89575,-3.996333
2011-06-22,Equity Index,-3.315822,-4.28186
2011-06-23,Equity Index,-3.889244,-4.625007
2011-06-24,Equity Index,-4.601593,-5.077878
2011-06-27,Equity Index,-3.872246,-4.614201
2011-06-28,Equity Index,-2.621644,-3.819139
2011-06-29,Equity Index,-1.731041,-3.252944
2011-06-30,Equity Index,-0.87276,-2.642118
2011-07-01,Equity Index,-0.056375,-1.901863
2011-07-04,Equity Index,-0.333321,-1.87501
2011-07-05,Equity Index,-0.138764,-1.809698
2011-07-06,Equity Index,-0.030611,-1.831085
2011-07-07,Equity Index,0.0,-1.182345
2011-07-08,Equity Index,-0.13966,-1.745365
2011-07-11,Equity Index,-0.424324,-2.868458
2011-07-12,Equity Index,-0.762452,-3.274286
2011-07-13,Equity Index,-0.611044,-3.140166
2011-07-14,Equity Index,-1.256005,-3.52958
2011-07-15,Equity Index,-0.855104,-3.273673
2011-07-18,Equity Index,-1.957421,-4.100269
2011-07-19,Equity Index,-0.7961,-3.238956
2011-07-20,Equity Index,-0.642385,-3.038979
2011-07-21,Equity Index,0.0,-2.161892
2011-07-22,Equity Index,-0.095415,-2.135901
2011-07-25,Equity Index,-0.253315,-2.469937
2011-07-26,Equity Index,-0.584244,-2.768799
2011-07-27,Equity Index,-1.551116,-3.984607
2011-07-28,Equity Index,-1.646359,-4.027408
2011-07-29,Equity Index,-1.898393,-4.383981
2011-08-01,Equity Index,-2.132621,-4.845594
2011-08-02,Equity Index,-3.55798,-6.145455
2011-08-03,Equity Index,-3.48139,-6.238692
2011-08-04,Equity Index,-5.992894,-8.582772
2011-08-05,Equity Index,-6.707563,-8.809883
2011-08-08,Equity Index,-9.418702,-11.519573
2011-08-09,Equity Index,-7.955382,-10.181656
2011-08-10,Equity Index,-9.042805,-11.42776
2011-08-11,Equity Index,-9.198235,-10.46668
2011-08-12,Equity Index,-8.561539,-10.005731
2011-08-15,Equity Index,-8.273079,-9.652697
2011-08-16,Equity Index,-8.358566,-9.769333
2011-08-17,Equity Index,-8.461952,-9.827056
2011-08-18,Equity Index,-7.908257,-11.009616
2011-08-19,Equity Index,-7.719495,-11.468698
2011-08-22,Equity Index,-7.83735,-11.366277
2011-08-23,Equity Index,-6.79687,-10.685305
2011-08-24,Equity Index,-6.338492,-10.392201
2011-08-25,Equity Index,-6.662891,-10.763292
2011-08-26,Equity Index,-6.467149,-10.490696
2011-08-29,Equity Index,-6.124496,-9.790763
2011-08-30,Equity Index,-6.116287,-9.737775
2011-08-31,Equity Index,-6.192345,-9.340639
2011-09-01,Equity Index,-5.862145,-9.591335
2011-09-02,Equity Index,-4.969968,-10.354922
2011-09-05,Equity Index,-3.665068,-11.211585
2011-09-06,Equity Index,-3.802065,-11.244387
2011-09-07,Equity Index,-3.358348,-10.471377
2011-09-08,Equity Index,-3.497946,-10.528015
2011-09-09,Equity Index,-2.728488,-11.212325
2011-09-12,Equity Index,-2.579041,-11.385333
2011-09-13,Equity Index,-2.625155,-11.122796
2011-09-14,Equity Index,-2.649627,-10.676616
2011-09-15,Equity Index,-2.972054,-10.15299
2011-09-16,Equity Index,-3.101064,-10.048075
2011-09-19,Equity Index,-2.641813,-10.469602
2011-09-20,Equity Index,-2.759749,-10.41506
2011-09-21,Equity Index,-1.688821,-11.231319
2011-09-22,Equity Index,-0.55,-12.14068
2011-09-23,Equity Index,-0.790797,-11.922458
2011-09-26,Equity Index,-1.274642,-11.340843
2011-09-27,Equity Index,-1.542462,-10.762923
2011-09-28,Equity Index,-1.052776,-11.250609
2011-09-29,Equity Index,-1.370906,-11.082515
2011-09-30,Equity Index,-1.105208,-11.69071
2011-10-03,Equity Index,-0.754435,-12.498961
2011-10-04,Equity Index,-0.920225,-12.151924
2011-10-05,Equity Index,-0.271324,-11.513429
2011-10-06,Equity Index,-0.097651,-10.881854
2011-10-07,Equity Index,-0.168511,-10.929676
2011-10-10,Equity Index,-0.369122,-10.186346
2011-10-11,Equity Index,-0.422522,-10.214275
2011-10-12,Equity Index,-0.630285,-9.925594
2011-10-13,Equity Index,-0.636171,-9.958254
2011-10-14,Equity Index,-1.03222,-9.544648
2011-10-17,Equity Index,-0.495587,-10.143691
2011-10-18,Equity Index,-0.92336,-9.663206
2011-10-19,Equity Index,-1.093708,-9.961446
2011-10-20,Equity Index,-1.231048,-10.061992
2011-10-21,Equity Index,-1.16958,-9.432078
2011-10-24,Equity Index,-1.215858,-9.047274
2011-10-25,Equity Index,-0.916181,-9.525832
2011-10-26,Equity Index,-1.113329,-9.269799
2011-10-27,Equity Index,-1.705018,-8.045173
2011-10-28,Equity Index,-1.622503,-8.158649
2011-10-31,Equity Index,-0.864175,-8.904228
2011-11-01,Equity Index,-0.056483,-9.66932
2011-11-02,Equity Index,-0.329057,-9.42393
2011-11-03,Equity Index,-0.864066,-8.854278
2011-11-04,Equity Index,-0.643256,-9.034077
2011-11-07,Equity Index,-0.60449,-9.012701
2011-11-08,Equity Index,-1.092562,-8.612975
2011-11-09,Equity Index,-0.483069,-9.738106
2011-11-10,Equity Index,-0.673012,-9.563429
2011-11-11,Equity Index,-0.644693,-8.935556
2011-11-14,Equity Index,-1.013277,-9.17382
2011-11-15,Equity Index,-0.832523,-9.140345
2011-11-16,Equity Index,-1.325517,-9.528287
2011-11-17,Equity Index,-1.44107,-9.968348
2011-11-18,Equity Index,-1.533335,-10.009637
2011-11-21,Equity Index,-0.638441,-10.678139
2011-11-22,Equity Index,-0.367011,-10.850664
2011-11-23,Equity Index,0.0,-11.452778
2011-11-24,Equity Index,0.0,-11.50613
2011-11-25,Equity Index,-0.100839,-11.564593
2011-11-28,Equity Index,-0.298549,-10.470889
2011-11-29,Equity Index,-0.400194,-10.359469
2011-11-30,Equity Index,-1.26058,-9.123212
2011-12-01,Equity Index,-1.094599,-9.227589
2011-12-02,Equity Index,-1.290834,-9.143028
2011-12-05,Equity Index,-1.732309,-8.862221
2011-12-06,Equity Index,-1.715149,-8.875035
2011-12-07,Equity Index,-1.917493,-8.775649
2011-12-08,Equity Index,-1.395331,-9.208985
2011-12-09,Equity Index,-2.156983,-8.623854
2011-12-12,Equity Index,-1.35405,-9.213988
2011-12-13,Equity Index,-1.134799,-9.417449
2011-12-14,Equity Index,-0.540518,-9.906071
2011-12-15,Equity Index,-0.821816,-9.743606
2011-12-16,Equity Index,-0.853807,-9.797544
2011-12-19,Equity Index,-0.751365,-10.049375
2011-12-20,Equity Index,-1.368891,-9.138762
2011-12-21,Equity Index,-1.4227,-9.240857
2011-12-22,Equity Index,-1.920166,-8.893022
2011-12-23,Equity Index,-2.249958,-8.632818
2011-12-27,Equity Index,-2.342494,-8.606194
2011-12-28,Equity Index,-1.74263,-8.99315
2011-12-29,Equity Index,-2.345196,-8.608125
2011-12-30,Equity Index,-2.402823,-8.612885
2012-01-03,Equity Index,-2.748381,-7.963188
2012-01-04,Equity Index,-2.70114,-8.030332
2012-01-05,Equity Index,-2.629695,-8.13998
2012-01-06,Equity Index,-2.560167,-8.157579
2012-01-09,Equity Index,-2.636825,-8.154807
2012-01-10,Equity Index,-3.080149,-7.680472
2012-01-11,Equity Index,-3.076108,-7.688811
2012-01-12,Equity Index,-3.162258,-7.632319
2012-01-13,Equity Index,-3.120196,-7.764523
2012-01-16,Equity Index,-3.293119,-7.431222
2012-01-17,Equity Index,-3.5185,-7.273087
2012-01-18,Equity Index,-3.889364,-6.931938
2012-01-19,Equity Index,-4.370489,-6.609038
2012-01-20,Equity Index,-4.38187,-6.570834
2012-01-23,Equity Index,-4.452087,-6.528085
2012-01-24,Equity Index,-4.522318,-6.553337
2012-01-25,Equity Index,-4.739172,-6.351477
2012-01-26,Equity Index,-4.87886,-6.3065
2012-01-27,Equity Index,-4.850487,-6.474434
2012-01-30,Equity Index,-5.159023,-6.7287
2012-01-31,Equity Index,-5.042459,-6.645054
2012-02-01,Equity Index,-4.288594,-6.019216
2012-02-02,Equity Index,-4.156017,-5.918414
2012-02-03,Equity Index,-3.441007,-5.211799
2012-02-06,Equity Index,-3.52123,-5.285526
2012-02-07,Equity Index,-3.618514,-5.154787
2012-02-08,Equity Index,-3.805468,-5.079417
2012-02-09,Equity Index,-3.869683,-4.99243
2012-02-10,Equity Index,-3.207703,-5.474541
2012-02-13,Equity Index,-3.670474,-5.095661
2012-02-14,Equity Index,-3.626047,-5.131034
2012-02-15,Equity Index,-3.610643,-5.271584
2012-02-16,Equity Index,-3.745984,-4.795893
2012-02-17,Equity Index,-3.786727,-4.595637
2012-02-20,Equity Index,-3.620246,-4.282906
2012-02-21,Equity Index,-3.876727,-4.377017
2012-02-22,Equity Index,-4.314598,-4.634298
2012-02-23,Equity Index,-3.90598,-4.34319
2012-02-24,Equity Index,-3.954537,-4.320998
2012-02-27,Equity Index,-3.766019,-4.306317
2012-02-28,Equity Index,-3.745839,-4.147777
2012-02-29,Equity Index,-3.445149,-4.519871
2012-03-01,Equity Index,-4.190375,-3.978977
2012-03-02,Equity Index,-4.295298,-4.248642
2012-03-05,Equity Index,-4.233975,-4.440815
2012-03-06,Equity Index,-4.734321,-5.781942
2012-03-07,Equity Index,-4.748293,-5.314812
2012-03-08,Equity Index,-4.069853,-4.75078
2012-03-09,Equity Index,-3.595121,-4.446567
2012-03-12,Equity Index,-3.621507,-4.463476
2012-03-13,Equity Index,-1.95994,-3.398726
2012-03-14,Equity Index,-2.04463,-3.452996
2012-03-15,Equity Index,-1.966714,-3.14832
2012-03-16,Equity Index,-2.112604,-3.051606
2012-03-19,Equity Index,-2.167696,-2.900521
2012-03-20,Equity Index,-1.713377,-3.287439
2012-03-21,Equity Index,-1.543153,-3.399836
2012-03-22,Equity Index,-0.729441,-3.925201
2012-03-23,Equity Index,-1.126733,-3.699538
2012-03-26,Equity Index,-2.194984,-2.867514
2012-03-27,Equity Index,-1.943343,-3.260772
2012-03-28,Equity Index,-1.820274,-3.722881
2012-03-29,Equity Index,-1.989076,-3.996796
2012-03-30,Equity Index,-1.614462,-3.739815
2012-04-02,Equity Index,-1.122745,-3.133365
2012-04-03,Equity Index,-1.685891,-3.51719
2012-04-04,Equity Index,-2.725676,-4.554785
2012-04-05,Equity Index,-3.010353,-4.630921
2012-04-06,Equity Index,-3.20176,-4.753577
2012-04-09,Equity Index,-3.986604,-5.45609
2012-04-10,Equity Index,-5.835491,-6.582957
2012-04-11,Equity Index,-5.257241,-6.212409
2012-04-12,Equity Index,-3.821201,-5.292179
2012-04-13,Equity Index,-5.302082,-6.241143
2012-04-16,Equity Index,-5.240545,-6.20171
2012-04-17,Equity Index,-3.757983,-5.251669
2012-04-18,Equity Index,-4.299041,-5.598384
2012-04-19,Equity Index,-4.609591,-5.915438
2012-04-20,Equity Index,-4.489039,-5.711472
2012-04-23,Equity Index,-5.217461,-6.447461
2012-04-24,Equity Index,-4.763608,-6.113211
2012-04-25,Equity Index,-3.570366,-5.329984
2012-04-26,Equity Index,-2.999397,-4.964101
2012-04-27,Equity Index,-2.821858,-4.758961
2012-04-30,Equity Index,-3.142088,-5.073359
2012-05-01,Equity Index,-2.754407,-4.824929
2012-05-02,Equity Index,-2.904944,-4.873926
2012-05-03,Equity Index,-3.428775,-5.361235
2012-05-04,Equity Index,-4.771536,-6.379258
2012-05-07,Equity Index,-4.298401,-6.0469
2012-05-08,Equity Index,-5.080571,-6.548123
2012-05-09,Equity Index,-5.533127,-6.838126
2012-05-10,Equity Index,-5.112654,-6.568682
2012-05-11,Equity Index,-5.351347,-6.721639
2012-05-14,Equity Index,-6.569871,-7.502482
2012-05-15,Equity Index,-6.98208,-7.766631
2012-05-16,Equity Index,-7.412773,-8.042623
2012-05-17,Equity Index,-8.91588,-9.00583
2012-05-18,Equity Index,-9.700549,-9.508654
2012-05-21,Equity Index,-8.16094,-8.522057
2012-05-22,Equity Index,-7.917574,-8.366105
2012-05-23,Equity Index,-8.161158,-8.522196
2012-05-24,Equity Index,-8.107875,-8.236343
2012-05-25,Equity Index,-8.094152,-8.448949
2012-05-28,Equity Index,-8.149765,-8.466722
2012-05-29,Equity Index,-8.646429,-7.804404
2012-05-30,Equity Index,-8.039741,-8.801572
2012-05-31,Equity Index,-8.084124,-8.782153
2012-06-01,Equity Index,-10.397943,-10.101326
2012-06-04,Equity Index,-10.464531,-10.143997
2012-06-05,Equity Index,-9.768428,-9.697927
2012-06-06,Equity Index,-7.867774,-8.479967
2012-06-07,Equity Index,-7.854576,-8.47151
2012-06-08,Equity Index,-7.60228,-8.134703
2012-06-11,Equity Index,-8.532744,-8.788266
2012-06-12,Equity Index,-8.656273,-8.154626
2012-06-13,Equity Index,-9.33166,-8.508484
2012-06-14,Equity Index,-8.793328,-8.140264
2012-06-15,Equity Index,-8.232045,-7.64675
2012-06-18,Equity Index,-8.101375,-7.588956
2012-06-19,Equity Index,-7.454789,-7.017952
2012-06-20,Equity Index,-7.438418,-6.91471
2012-06-21,Equity Index,-8.557056,-7.947745
2012-06-22,Equity Index,-8.674654,-7.762159
2012-06-25,Equity Index,-9.141739,-8.580608
2012-06-26,Equity Index,-8.98697,-8.332286
2012-06-27,Equity Index,-8.312,-7.864456
2012-06-28,Equity Index,-8.549552,-8.016683
2012-06-29,Equity Index,-6.376769,-6.62434
2012-07-02,Equity Index,-6.138706,-6.358219
2012-07-03,Equity Index,-5.918893,-5.867456
2012-07-04,Equity Index,-5.943773,-5.933409
2012-07-05,Equity Index,-5.907724,-6.12284
2012-07-06,Equity Index,-5.97288,-6.586413
