date,asset,DQN_drawdown,Long_drawdown
2018-03-13,Commodity,-33.898999,-24.272624
2018-03-14,Commodity,-33.873114,-24.267478
2018-03-15,Commodity,-33.571309,-24.504822
2018-03-16,Commodity,-33.308074,-24.70311
2018-03-19,Commodity,-32.781685,-25.167147
2018-03-20,Commodity,-32.654602,-25.241539
2018-03-21,Commodity,-33.053138,-25.01225
2018-03-22,Commodity,-32.854554,-25.142414
2018-03-23,Commodity,-32.89268,-25.124329
2018-03-26,Commodity,-32.930297,-25.092672
2018-03-27,Commodity,-32.879312,-25.112479
2018-03-28,Commodity,-32.715031,-25.242884
2018-03-29,Commodity,-32.850918,-25.160773
2018-04-02,Commodity,-32.663246,-25.296085
2018-04-03,Commodity,-32.66685,-25.286763
2018-04-04,Commodity,-32.58842,-25.298103
2018-04-05,Commodity,-32.98981,-24.977121
2018-04-06,Commodity,-32.845857,-25.08143
2018-04-09,Commodity,-33.709647,-24.484668
2018-04-10,Commodity,-33.942377,-24.35978
2018-04-11,Commodity,-33.989118,-24.317599
2018-04-12,Commodity,-34.01431,-24.30877
2018-04-13,Commodity,-34.279377,-24.144486
2018-04-16,Commodity,-34.22058,-24.301184
2018-04-17,Commodity,-34.406261,-24.197392
2018-04-18,Commodity,-35.215179,-23.628999
2018-04-19,Commodity,-34.916316,-23.853412
2018-04-20,Commodity,-34.540356,-24.081899
2018-04-23,Commodity,-34.34282,-24.194269
2018-04-24,Commodity,-34.681283,-23.941724
2018-04-25,Commodity,-34.722588,-23.947739
2018-04-26,Commodity,-34.571171,-24.038498
2018-04-27,Commodity,-34.765594,-23.860654
2018-04-30,Commodity,-35.004476,-23.695248
2018-05-01,Commodity,-34.873924,-23.744779
2018-05-02,Commodity,-35.10325,-23.629633
2018-05-03,Commodity,-35.34509,-23.44823
2018-05-04,Commodity,-35.257439,-23.469564
2018-05-07,Commodity,-35.12743,-23.495993
2018-05-08,Commodity,-34.96069,-23.562729
2018-05-09,Commodity,-35.218071,-23.433682
2018-05-10,Commodity,-35.401685,-23.254195
2018-05-11,Commodity,-35.311212,-23.335763
2018-05-14,Commodity,-35.183579,-23.427269
2018-05-15,Commodity,-34.817948,-23.701362
2018-05-16,Commodity,-34.89783,-23.660815
2018-05-17,Commodity,-35.00816,-23.556534
2018-05-18,Commodity,-34.971489,-23.688447
2018-05-21,Commodity,-35.303178,-23.447335
2018-05-22,Commodity,-35.515457,-23.21291
2018-05-23,Commodity,-35.405565,-23.347635
2018-05-24,Commodity,-35.072643,-23.489798
2018-05-25,Commodity,-34.862007,-23.671482
2018-05-29,Commodity,-34.41139,-23.96153
2018-05-30,Commodity,-34.97026,-23.825679
2018-05-31,Commodity,-34.799066,-23.924417
2018-06-01,Commodity,-34.629812,-24.119096
2018-06-04,Commodity,-33.697496,-24.802111
2018-06-05,Commodity,-33.647462,-24.856306
2018-06-06,Commodity,-34.10319,-24.46723
2018-06-07,Commodity,-33.977643,-24.529089
2018-06-08,Commodity,-34.114954,-24.471939
2018-06-11,Commodity,-34.098255,-24.521077
2018-06-12,Commodity,-34.320477,-24.396401
2018-06-13,Commodity,-34.271256,-24.450879
2018-06-14,Commodity,-33.860212,-24.62344
2018-06-15,Commodity,-33.546341,-25.066024
2018-06-18,Commodity,-33.594498,-25.167635
2018-06-19,Commodity,-32.842386,-25.73292
2018-06-20,Commodity,-33.222609,-25.460079
2018-06-21,Commodity,-33.09289,-25.558993
2018-06-22,Commodity,-33.612596,-25.226005
2018-06-25,Commodity,-32.937744,-25.708666
2018-06-26,Commodity,-33.172151,-25.548334
2018-06-27,Commodity,-33.345169,-25.420087
2018-06-28,Commodity,-33.189704,-25.610659
2018-06-29,Commodity,-33.759941,-25.153496
2018-07-02,Commodity,-33.055803,-25.805235
2018-07-03,Commodity,-33.278027,-25.638885
2018-07-05,Commodity,-33.305712,-25.637372
2018-07-06,Commodity,-33.633652,-25.409536
2018-07-09,Commodity,-33.416719,-25.539641
2018-07-10,Commodity,-33.058422,-25.779418
2018-07-11,Commodity,-32.106286,-26.483001
2018-07-12,Commodity,-32.538214,-26.204137
2018-07-13,Commodity,-32.536515,-26.313426
2018-07-16,Commodity,-32.257674,-26.508754
2018-07-17,Commodity,-32.144408,-26.645472
2018-07-18,Commodity,-32.122014,-26.652767
2018-07-19,Commodity,-31.952648,-26.778528
2018-07-20,Commodity,-32.231164,-26.472769
2018-07-23,Commodity,-32.140834,-26.591217
2018-07-24,Commodity,-32.240905,-26.508966
2018-07-25,Commodity,-32.796113,-26.102485
2018-07-26,Commodity,-32.516497,-26.303552
2018-07-27,Commodity,-32.272553,-26.457122
2018-07-30,Commodity,-32.49718,-26.314583
2018-07-31,Commodity,-32.451465,-26.377575
2018-08-01,Commodity,-32.021489,-26.715946
2018-08-02,Commodity,-32.071299,-26.770177
2018-08-03,Commodity,-32.564433,-26.502027
2018-08-06,Commodity,-32.809331,-26.463248
2018-08-07,Commodity,-32.880912,-26.604387
2018-08-08,Commodity,-32.792979,-26.773415
2018-08-09,Commodity,-32.81492,-26.722504
2018-08-10,Commodity,-32.475321,-27.055875
2018-08-13,Commodity,-32.185121,-27.482406
2018-08-14,Commodity,-32.325364,-27.419576
2018-08-15,Commodity,-31.530847,-28.038636
2018-08-16,Commodity,-32.095999,-27.679259
2018-08-17,Commodity,-32.46489,-27.43601
2018-08-20,Commodity,-32.324118,-27.538483
2018-08-21,Commodity,-32.425476,-27.424514
2018-08-22,Commodity,-32.396276,-27.481069
2018-08-23,Commodity,-32.222466,-27.641237
2018-08-24,Commodity,-32.527948,-27.432774
2018-08-27,Commodity,-32.639856,-27.331022
2018-08-28,Commodity,-32.336575,-27.581818
2018-08-29,Commodity,-32.54892,-27.414918
2018-08-30,Commodity,-32.513528,-27.57361
2018-08-31,Commodity,-32.835235,-27.370664
2018-09-04,Commodity,-32.721083,-27.567726
2018-09-05,Commodity,-32.47799,-27.698261
2018-09-06,Commodity,-32.329496,-27.867136
2018-09-07,Commodity,-32.401577,-27.800586
2018-09-10,Commodity,-32.7596,-27.586634
2018-09-11,Commodity,-32.461897,-27.799713
2018-09-12,Commodity,-32.541017,-27.604325
2018-09-13,Commodity,-32.243442,-27.877538
2018-09-14,Commodity,-32.160709,-28.044735
2018-09-17,Commodity,-31.986337,-28.229779
2018-09-18,Commodity,-32.00787,-28.235964
2018-09-19,Commodity,-32.191493,-28.08505
2018-09-20,Commodity,-32.217233,-27.883418
2018-09-21,Commodity,-32.423702,-27.718981
2018-09-24,Commodity,-32.719669,-27.57502
2018-09-25,Commodity,-32.816172,-27.503785
2018-09-26,Commodity,-32.764365,-27.594671
2018-09-27,Commodity,-32.731602,-27.616821
2018-09-28,Commodity,-32.889073,-27.419149
2018-10-01,Commodity,-33.293475,-26.978226
2018-10-02,Commodity,-33.767685,-26.449648
2018-10-03,Commodity,-33.924226,-26.39327
2018-10-04,Commodity,-34.039597,-26.510896
2018-10-05,Commodity,-34.103605,-26.45363
2018-10-08,Commodity,-34.082045,-26.408736
2018-10-09,Commodity,-34.146507,-26.364644
2018-10-10,Commodity,-33.859122,-26.710005
2018-10-11,Commodity,-33.66761,-26.726146
2018-10-12,Commodity,-33.877169,-26.592887
2018-10-15,Commodity,-34.350051,-26.109976
2018-10-16,Commodity,-34.459927,-26.061546
2018-10-17,Commodity,-34.167905,-26.248343
2018-10-18,Commodity,-33.688885,-26.632201
2018-10-19,Commodity,-33.746496,-26.573983
2018-10-22,Commodity,-33.700978,-26.723009
2018-10-23,Commodity,-33.164775,-26.922105
2018-10-24,Commodity,-33.043401,-27.05772
2018-10-25,Commodity,-32.81901,-27.185564
2018-10-26,Commodity,-33.18481,-26.969658
2018-10-29,Commodity,-32.709764,-27.413622
2018-10-30,Commodity,-32.305007,-27.786586
2018-10-31,Commodity,-32.253248,-27.805294
2018-11-01,Commodity,-32.817112,-27.377746
2018-11-02,Commodity,-33.173456,-27.184627
2018-11-05,Commodity,-33.247597,-27.249589
2018-11-06,Commodity,-32.95043,-27.482912
2018-11-07,Commodity,-33.092508,-27.393473
2018-11-08,Commodity,-32.636691,-27.74063
2018-11-09,Commodity,-32.293203,-28.103911
2018-11-12,Commodity,-32.368618,-28.053574
2018-11-13,Commodity,-32.058704,-28.243223
2018-11-14,Commodity,-32.185261,-27.905297
2018-11-15,Commodity,-32.227974,-27.970323
2018-11-16,Commodity,-32.484871,-27.683598
2018-11-19,Commodity,-32.574854,-27.562183
2018-11-20,Commodity,-31.805736,-28.119745
2018-11-21,Commodity,-31.902,-27.990768
2018-11-23,Commodity,-31.358413,-28.388912
2018-11-26,Commodity,-31.113498,-28.565261
2018-11-27,Commodity,-30.940167,-28.718
2018-11-28,Commodity,-31.376592,-28.402199
2018-11-29,Commodity,-31.539732,-28.337174
2018-11-30,Commodity,-31.449714,-28.443916
2018-12-03,Commodity,-32.016257,-28.034246
2018-12-04,Commodity,-31.958031,-28.05748
2018-12-05,Commodity,-31.709992,-28.246709
2018-12-06,Commodity,-31.273819,-28.555088
2018-12-07,Commodity,-31.82651,-28.155123
2018-12-10,Commodity,-31.29599,-28.531453
2018-12-11,Commodity,-31.351285,-28.493134
2018-12-12,Commodity,-31.558509,-28.31569
2018-12-13,Commodity,-31.68249,-28.223328
2018-12-14,Commodity,-31.318712,-28.533247
2018-12-17,Commodity,-31.094567,-28.713148
2018-12-18,Commodity,-30.782623,-28.919335
2018-12-19,Commodity,-30.908181,-28.819301
2018-12-20,Commodity,-30.442626,-29.072643
2018-12-21,Commodity,-30.246779,-29.285148
2018-12-24,Commodity,-29.889881,-29.502426
2018-12-26,Commodity,-30.03102,-29.330264
2018-12-27,Commodity,-29.840702,-29.493926
2018-12-28,Commodity,-30.101635,-29.333719
2018-12-31,Commodity,-29.929001,-29.442478
2019-01-02,Commodity,-30.084621,-29.420659
2019-01-03,Commodity,-30.277668,-29.223397
2019-01-04,Commodity,-30.669107,-29.032272
2019-01-07,Commodity,-30.989304,-28.792679
2019-01-08,Commodity,-31.280732,-28.551616
2019-01-09,Commodity,-31.538388,-28.369795
2019-01-10,Commodity,-31.372143,-28.477756
2019-01-11,Commodity,-31.349482,-28.459028
2019-01-14,Commodity,-31.022122,-28.691287
2019-01-15,Commodity,-30.887544,-28.80924
2019-01-16,Commodity,-31.119677,-28.618986
2019-01-17,Commodity,-31.274935,-28.578388
2019-01-18,Commodity,-31.398308,-28.393737
2019-01-22,Commodity,-31.062485,-28.694092
2019-01-23,Commodity,-31.251833,-28.571108
2019-01-24,Commodity,-31.240357,-28.591456
2019-01-25,Commodity,-31.630957,-28.316776
2019-01-28,Commodity,-31.600164,-28.441362
2019-01-29,Commodity,-31.657701,-28.378031
2019-01-30,Commodity,-31.74323,-28.243161
2019-01-31,Commodity,-31.794897,-28.312754
2019-02-01,Commodity,-31.921019,-28.17075
2019-02-04,Commodity,-32.16776,-27.995474
2019-02-05,Commodity,-32.292246,-27.926188
2019-02-06,Commodity,-32.121815,-28.041965
2019-02-07,Commodity,-31.555726,-28.429955
2019-02-08,Commodity,-31.491672,-28.485076
2019-02-11,Commodity,-31.131441,-28.777344
2019-02-12,Commodity,-31.398496,-28.576314
2019-02-13,Commodity,-31.436997,-28.569486
2019-02-14,Commodity,-31.186016,-28.866436
2019-02-15,Commodity,-31.405332,-28.775983
2019-02-19,Commodity,-31.550882,-28.740443
2019-02-20,Commodity,-31.737111,-28.657222
2019-02-21,Commodity,-31.881849,-28.583941
2019-02-22,Commodity,-32.147696,-28.361581
2019-02-25,Commodity,-31.626931,-28.773866
2019-02-26,Commodity,-31.747501,-28.690446
2019-02-27,Commodity,-31.816083,-28.665909
2019-02-28,Commodity,-31.687419,-28.831488
2019-03-01,Commodity,-31.205371,-29.201733
2019-03-04,Commodity,-30.894162,-29.447183
2019-03-05,Commodity,-31.097117,-29.321231
2019-03-06,Commodity,-31.124668,-29.396796
2019-03-07,Commodity,-30.802577,-29.644144
2019-03-08,Commodity,-31.007325,-29.450454
2019-03-11,Commodity,-31.073212,-29.564676
2019-03-12,Commodity,-31.375082,-29.208017
2019-03-13,Commodity,-31.669958,-29.023189
2019-03-14,Commodity,-31.562511,-29.074287
2019-03-15,Commodity,-31.816137,-28.798705
2019-03-18,Commodity,-31.948563,-28.747796
2019-03-19,Commodity,-32.14264,-28.569911
2019-03-20,Commodity,-32.446997,-28.331381
2019-03-21,Commodity,-32.758737,-28.086431
2019-03-22,Commodity,-32.496905,-28.266068
2019-03-25,Commodity,-32.65712,-28.251554
2019-03-26,Commodity,-32.72437,-28.232762
2019-03-27,Commodity,-32.302217,-28.526028
2019-03-28,Commodity,-31.830536,-28.929564
2019-03-29,Commodity,-31.634315,-29.168909
2019-04-01,Commodity,-32.163222,-28.820182
2019-04-02,Commodity,-32.272487,-28.771836
2019-04-03,Commodity,-32.590439,-28.610118
2019-04-04,Commodity,-32.884684,-28.323108
2019-04-05,Commodity,-32.741659,-28.408891
2019-04-08,Commodity,-32.698205,-28.436176
2019-04-09,Commodity,-32.437286,-28.636157
2019-04-10,Commodity,-32.651489,-28.525741
2019-04-11,Commodity,-32.169504,-28.886726
2019-04-12,Commodity,-32.663679,-28.493637
2019-04-15,Commodity,-32.563016,-28.582419
2019-04-16,Commodity,-32.05994,-28.898375
2019-04-17,Commodity,-32.077706,-28.905908
2019-04-18,Commodity,-32.10227,-28.85465
2019-04-22,Commodity,-31.96754,-28.962094
2019-04-23,Commodity,-31.461135,-29.345892
2019-04-24,Commodity,-31.189419,-29.603432
2019-04-25,Commodity,-31.285813,-29.710259
2019-04-26,Commodity,-31.389403,-29.647689
2019-04-29,Commodity,-31.329627,-29.709094
2019-04-30,Commodity,-31.033323,-29.95445
2019-05-01,Commodity,-30.851698,-30.073651
2019-05-02,Commodity,-30.618501,-30.254249
2019-05-03,Commodity,-30.90575,-30.123868
2019-05-06,Commodity,-30.493361,-30.449658
2019-05-07,Commodity,-30.363735,-30.50647
2019-05-08,Commodity,-30.345392,-30.596012
2019-05-09,Commodity,-30.41431,-30.684115
2019-05-10,Commodity,-30.508491,-30.590808
2019-05-13,Commodity,-30.084986,-30.828242
2019-05-14,Commodity,-30.682808,-30.389356
2019-05-15,Commodity,-30.837559,-30.288684
2019-05-16,Commodity,-31.097279,-30.028724
2019-05-17,Commodity,-30.828331,-30.156111
2019-05-20,Commodity,-31.199042,-29.880256
2019-05-21,Commodity,-31.408611,-29.778093
2019-05-22,Commodity,-30.967976,-30.086375
2019-05-23,Commodity,-30.670945,-30.283821
2019-05-24,Commodity,-31.142819,-29.9646
2019-05-28,Commodity,-31.538065,-29.724798
2019-05-29,Commodity,-31.72812,-29.641612
2019-05-30,Commodity,-31.647288,-29.710468
2019-05-31,Commodity,-31.124982,-30.185582
2019-06-03,Commodity,-31.192138,-30.066236
2019-06-04,Commodity,-31.462082,-29.922015
2019-06-05,Commodity,-30.956918,-30.448356
2019-06-06,Commodity,-31.531735,-29.968222
2019-06-07,Commodity,-31.482287,-30.034543
2019-06-10,Commodity,-31.669407,-30.011035
2019-06-11,Commodity,-31.822475,-29.855147
2019-06-12,Commodity,-31.76704,-29.843043
2019-06-13,Commodity,-32.055193,-29.632048
2019-06-14,Commodity,-32.063564,-29.626428
2019-06-17,Commodity,-32.029498,-29.600902
2019-06-18,Commodity,-32.174488,-29.487204
2019-06-19,Commodity,-31.867982,-29.818611
2019-06-20,Commodity,-32.364675,-29.470277
2019-06-21,Commodity,-32.307376,-29.584171
2019-06-24,Commodity,-32.291546,-29.532497
2019-06-25,Commodity,-32.091605,-29.520358
2019-06-26,Commodity,-32.326994,-29.444093
2019-06-27,Commodity,-32.534192,-29.325365
2019-06-28,Commodity,-32.507001,-29.442505
2019-07-01,Commodity,-32.42227,-29.467953
2019-07-02,Commodity,-31.837216,-29.868999
2019-07-03,Commodity,-32.368838,-29.513082
2019-07-05,Commodity,-32.25316,-29.61315
2019-07-08,Commodity,-32.498007,-29.481014
2019-07-09,Commodity,-32.588217,-29.429933
2019-07-10,Commodity,-33.139713,-29.054171
2019-07-11,Commodity,-33.095629,-29.035184
2019-07-12,Commodity,-33.229991,-28.946887
2019-07-15,Commodity,-32.934856,-29.230064
2019-07-16,Commodity,-32.525917,-29.522237
2019-07-17,Commodity,-32.64511,-29.458718
2019-07-18,Commodity,-32.400118,-29.648771
2019-07-19,Commodity,-32.828364,-29.344124
2019-07-22,Commodity,-32.726896,-29.418377
2019-07-23,Commodity,-32.850461,-29.336873
2019-07-24,Commodity,-33.154969,-29.134438
2019-07-25,Commodity,-32.977786,-29.256856
2019-07-26,Commodity,-32.758307,-29.408011
2019-07-29,Commodity,-32.966744,-29.269858
2019-07-30,Commodity,-32.763793,-29.410125
2019-07-31,Commodity,-32.254996,-29.758159
2019-08-01,Commodity,-31.458768,-30.300921
2019-08-02,Commodity,-31.483446,-30.290562
2019-08-05,Commodity,-31.093344,-30.521966
2019-08-06,Commodity,-30.875788,-30.654548
2019-08-07,Commodity,-31.020014,-30.566243
2019-08-08,Commodity,-31.316826,-30.323286
2019-08-09,Commodity,-31.366163,-30.223439
2019-08-12,Commodity,-30.665019,-30.68421
2019-08-13,Commodity,-30.352443,-30.909158
2019-08-14,Commodity,-30.294503,-30.893773
2019-08-15,Commodity,-30.065081,-31.048481
2019-08-16,Commodity,-30.091039,-31.040051
2019-08-19,Commodity,-29.842328,-31.22395
2019-08-20,Commodity,-29.797774,-31.256397
2019-08-21,Commodity,-29.827711,-31.238708
2019-08-22,Commodity,-29.612688,-31.386846
2019-08-23,Commodity,-29.362943,-31.499243
2019-08-26,Commodity,-29.824118,-31.159604
2019-08-27,Commodity,-29.865505,-31.12408
2019-08-28,Commodity,-30.421085,-30.760764
2019-08-29,Commodity,-30.622072,-30.594479
2019-08-30,Commodity,-30.412775,-30.744026
2019-09-03,Commodity,-30.505313,-30.652578
2019-09-04,Commodity,-31.024039,-30.231928
2019-09-05,Commodity,-30.870092,-30.434872
2019-09-06,Commodity,-30.675244,-30.587148
2019-09-09,Commodity,-30.84534,-30.468022
2019-09-10,Commodity,-31.214063,-30.178383
2019-09-11,Commodity,-31.561104,-30.022925
2019-09-12,Commodity,-32.085744,-29.648689
2019-09-13,Commodity,-32.250722,-29.580587
2019-09-16,Commodity,-33.211083,-28.874109
2019-09-17,Commodity,-32.791055,-29.168261
2019-09-18,Commodity,-32.735665,-29.205444
2019-09-19,Commodity,-32.664326,-29.26192
2019-09-20,Commodity,-32.602323,-29.307539
2019-09-23,Commodity,-32.798493,-29.177768
2019-09-24,Commodity,-32.55097,-29.349755
2019-09-25,Commodity,-32.327401,-29.503811
2019-09-26,Commodity,-32.410187,-29.451868
2019-09-27,Commodity,-32.360016,-29.494439
2019-09-30,Commodity,-31.981267,-29.752975
2019-10-01,Commodity,-31.904163,-29.810102
2019-10-02,Commodity,-31.848017,-29.850353
2019-10-03,Commodity,-32.106664,-29.677452
2019-10-04,Commodity,-31.921345,-29.824434
2019-10-07,Commodity,-31.740926,-29.952596
2019-10-08,Commodity,-32.068329,-29.733958
2019-10-09,Commodity,-32.209638,-29.630297
2019-10-10,Commodity,-32.118267,-29.717795
2019-10-11,Commodity,-32.677808,-29.348357
2019-10-14,Commodity,-32.928486,-29.182979
2019-10-15,Commodity,-32.880735,-29.248276
2019-10-16,Commodity,-33.00214,-29.165125
2019-10-17,Commodity,-33.065981,-29.127833
2019-10-18,Commodity,-33.025189,-29.16177
2019-10-21,Commodity,-32.858432,-29.291158
2019-10-22,Commodity,-32.889492,-29.296264
2019-10-23,Commodity,-33.13104,-29.095906
2019-10-24,Commodity,-33.449349,-28.887095
2019-10-25,Commodity,-33.672834,-28.724175
2019-10-28,Commodity,-33.381305,-28.920764
2019-10-29,Commodity,-33.554707,-28.802582
2019-10-30,Commodity,-33.773471,-28.667267
2019-10-31,Commodity,-33.730508,-28.724399
2019-11-01,Commodity,-34.415665,-28.192469
2019-11-04,Commodity,-34.412523,-28.199738
2019-11-05,Commodity,-34.575439,-28.093654
2019-11-06,Commodity,-34.311554,-28.275645
2019-11-07,Commodity,-33.933178,-28.534026
2019-11-08,Commodity,-33.943037,-28.533176
2019-11-11,Commodity,-33.652066,-28.73371
2019-11-12,Commodity,-33.672684,-28.724479
2019-11-13,Commodity,-33.510682,-28.838916
2019-11-14,Commodity,-33.671473,-28.736355
2019-11-15,Commodity,-33.659098,-28.747255
2019-11-18,Commodity,-33.610801,-28.782592
2019-11-19,Commodity,-33.583148,-28.806125
2019-11-20,Commodity,-33.893796,-28.598623
2019-11-21,Commodity,-34.095591,-28.465626
2019-11-22,Commodity,-34.052558,-28.497722
2019-11-25,Commodity,-34.370403,-28.286747
2019-11-26,Commodity,-34.519581,-28.190333
2019-11-27,Commodity,-34.371213,-28.293735
2019-11-29,Commodity,-34.32995,-28.41927
2019-12-02,Commodity,-34.069141,-28.624643
2019-12-03,Commodity,-34.162386,-28.627171
2019-12-04,Commodity,-34.185112,-28.604056
2019-12-05,Commodity,-34.203476,-28.598398
2019-12-06,Commodity,-34.393032,-28.530334
2019-12-09,Commodity,-34.551101,-28.398806
2019-12-10,Commodity,-34.746283,-28.1853
2019-12-11,Commodity,-34.705192,-28.198598
2019-12-12,Commodity,-35.166599,-27.845643
2019-12-13,Commodity,-35.675063,-27.652186
2019-12-16,Commodity,-36.03612,-27.250776
2019-12-17,Commodity,-36.193276,-27.245413
2019-12-18,Commodity,-36.138198,-27.290617
2019-12-19,Commodity,-36.317018,-27.238012
2019-12-20,Commodity,-36.191569,-27.28373
2019-12-23,Commodity,-36.181292,-27.327314
2019-12-24,Commodity,-36.448934,-27.176867
2019-12-26,Commodity,-36.792489,-26.951825
2019-12-27,Commodity,-37.233493,-26.656012
2019-12-30,Commodity,-37.333036,-26.592086
2019-12-31,Commodity,-37.21216,-26.676814
2011-01-03,Equity Index,0.0,0.0
2011-01-04,Equity Index,-0.158117,-0.018259
2011-01-05,Equity Index,-0.564029,0.0
2011-01-06,Equity Index,-0.807365,-0.057764
2011-01-07,Equity Index,-1.039392,-0.376443
2011-01-10,Equity Index,-1.595391,-0.581395
2011-01-11,Equity Index,-1.131057,-0.124549
2011-01-12,Equity Index,-0.135533,0.0
2011-01-13,Equity Index,-0.217482,-0.072486
2011-01-14,Equity Index,-0.754093,0.0
2011-01-17,Equity Index,-0.989154,-0.152768
2011-01-18,Equity Index,-1.051195,0.0
2011-01-19,Equity Index,-0.069202,-1.047367
2011-01-20,Equity Index,-0.042716,-1.479134
2011-01-21,Equity Index,-0.249127,-1.221596
2011-01-24,Equity Index,-0.762984,-0.649734
2011-01-25,Equity Index,-1.04858,-0.781423
2011-01-26,Equity Index,-0.674207,-0.318595
2011-01-27,Equity Index,-0.680614,-0.129044
2011-01-28,Equity Index,-1.419633,-1.560765
2011-01-31,Equity Index,-1.429863,-1.179615
2011-02-01,Equity Index,-1.079225,-0.039051
2011-02-02,Equity Index,-1.145816,-0.06085
2011-02-03,Equity Index,-1.325363,0.0
2011-02-04,Equity Index,-1.380328,0.0
2011-02-07,Equity Index,-1.832982,0.0
2011-02-08,Equity Index,-2.132909,0.0
2011-02-09,Equity Index,-2.233126,-0.181076
2011-02-10,Equity Index,-2.327205,-0.200237
2011-02-11,Equity Index,-2.853431,0.0
2011-02-14,Equity Index,-2.864685,0.0
2011-02-15,Equity Index,-2.751606,-0.089504
2011-02-16,Equity Index,-3.483614,0.0
2011-02-17,Equity Index,-3.787905,0.0
2011-02-18,Equity Index,-4.097688,0.0
2011-02-21,Equity Index,-2.88271,-0.772426
2011-02-22,Equity Index,-0.743867,-2.334895
2011-02-23,Equity Index,-0.077683,-2.977441
2011-02-24,Equity Index,0.0,-3.085103
2011-02-25,Equity Index,-0.230444,-2.117296
2011-02-28,Equity Index,-0.312806,-1.738961
2011-03-01,Equity Index,-1.620636,-2.948631
2011-03-02,Equity Index,-1.541215,-2.812714
2011-03-03,Equity Index,-0.298135,-1.765073
2011-03-04,Equity Index,-1.040298,-2.289216
2011-03-07,Equity Index,-1.672497,-2.849466
2011-03-08,Equity Index,-0.961617,-2.359267
2011-03-09,Equity Index,-1.277688,-2.663942
2011-03-10,Equity Index,-2.174761,-3.293023
2011-03-11,Equity Index,-2.042364,-3.109334
2011-03-14,Equity Index,-2.893801,-3.708135
2011-03-15,Equity Index,-4.132254,-4.696228
2011-03-16,Equity Index,-5.551392,-5.754888
2011-03-17,Equity Index,-4.386408,-4.999985
2011-03-18,Equity Index,-3.933945,-4.713667
2011-03-21,Equity Index,-2.332674,-3.703136
2011-03-22,Equity Index,-2.571382,-3.85447
2011-03-23,Equity Index,-2.473787,-3.679818
2011-03-24,Equity Index,-2.111694,-2.951856
2011-03-25,Equity Index,-2.348803,-2.763751
2011-03-28,Equity Index,-2.307673,-3.012233
2011-03-29,Equity Index,-2.477971,-2.502193
2011-03-30,Equity Index,-2.583667,-2.083389
2011-03-31,Equity Index,-2.515747,-2.233877
2011-04-01,Equity Index,-2.539998,-1.757513
2011-04-04,Equity Index,-2.57948,-1.723932
2011-04-05,Equity Index,-2.769208,-1.779111
2011-04-06,Equity Index,-2.555814,-1.613954
2011-04-07,Equity Index,-2.642226,-1.706163
2011-04-08,Equity Index,-2.393403,-1.882641
2011-04-11,Equity Index,-2.216956,-2.073154
2011-04-12,Equity Index,-2.243751,-2.829866
2011-04-13,Equity Index,-2.091595,-2.64881
2011-04-14,Equity Index,-2.461182,-2.688504
2011-04-15,Equity Index,-2.851484,-2.330751
2011-04-18,Equity Index,-3.078005,-3.386892
2011-04-19,Equity Index,-3.101167,-3.119184
2011-04-20,Equity Index,-1.379843,-1.927437
2011-04-21,Equity Index,-1.021726,-1.702642
2011-04-25,Equity Index,-1.064058,-1.702737
2011-04-26,Equity Index,-0.469486,-1.246918
2011-04-27,Equity Index,0.0,-0.689223
2011-04-28,Equity Index,0.0,-0.525836
2011-04-29,Equity Index,0.0,-0.328207
2011-05-02,Equity Index,-0.27956,-0.496736
2011-05-03,Equity Index,-0.674154,-0.770038
2011-05-04,Equity Index,-1.038949,-1.429914
2011-05-05,Equity Index,-1.464696,-1.811783
2011-05-06,Equity Index,-1.292088,-1.683903
2011-05-09,Equity Index,-0.941249,-1.384144
2011-05-10,Equity Index,-0.017059,-0.693374
2011-05-11,Equity Index,-0.332838,-1.305355
2011-05-12,Equity Index,-0.6636,-1.049726
2011-05-13,Equity Index,-0.493143,-1.773101
2011-05-16,Equity Index,-0.168654,-2.229775
2011-05-17,Equity Index,-0.242493,-2.427203
2011-05-18,Equity Index,-0.854633,-1.733306
2011-05-19,Equity Index,-0.836038,-1.44044
2011-05-20,Equity Index,-1.031983,-2.095198
2011-05-23,Equity Index,-2.568739,-2.948813
2011-05-24,Equity Index,-2.765884,-3.074228
2011-05-25,Equity Index,-2.229936,-2.733422
2011-05-26,Equity Index,-1.527986,-2.287184
2011-05-27,Equity Index,-1.22427,-2.09411
2011-05-30,Equity Index,-1.264777,-2.119892
2011-05-31,Equity Index,0.0,-1.245247
2011-06-01,Equity Index,-2.35726,-2.747032
2011-06-02,Equity Index,-2.617944,-2.975696
2011-06-03,Equity Index,-2.767257,-3.544575
2011-06-06,Equity Index,-2.573821,-4.051381
2011-06-07,Equity Index,-2.762417,-3.994218
2011-06-08,Equity Index,-3.24526,-4.4654
2011-06-09,Equity Index,-3.09975,-4.124621
2011-06-10,Equity Index,-3.99742,-5.048377
2011-06-13,Equity Index,-3.962066,-5.028881
2011-06-14,Equity Index,-3.064194,-4.107845
2011-06-15,Equity Index,-4.053734,-5.192221
2011-06-16,Equity Index,-3.827671,-5.195226
2011-06-17,Equity Index,-3.813242,-4.994658
2011-06-20,Equity Index,-3.647795,-4.814603
2011-06-21,Equity Index,-2.902043,-3.996333
2011-06-22,Equity Index,-3.320088,-4.28186
2011-06-23,Equity Index,-3.891823,-4.625007
