Date,SP500,VIX,SPY_ETF
2018-02-15 06:00:00+00:00,,19.1299991607666,
2018-02-16 05:00:00+00:00,2732.219970703125,,241.03858947753906
2018-02-16 06:00:00+00:00,,19.459999084472656,
2018-02-20 05:00:00+00:00,2716.260009765625,,239.52932739257812
2018-02-20 06:00:00+00:00,,20.600000381469727,
2018-02-21 05:00:00+00:00,2701.330078125,,238.33792114257812
2018-02-21 06:00:00+00:00,,20.020000457763672,
2018-02-22 05:00:00+00:00,2703.9599609375,,238.64678955078125
2018-02-22 06:00:00+00:00,,18.719999313354492,
2018-02-23 05:00:00+00:00,2747.300048828125,,242.45071411132812
2018-02-23 06:00:00+00:00,,16.489999771118164,
2018-02-26 05:00:00+00:00,2779.60009765625,,245.26611328125
2018-02-26 06:00:00+00:00,,15.800000190734863,
2018-02-27 05:00:00+00:00,2744.280029296875,,242.20355224609375
2018-02-27 06:00:00+00:00,,18.59000015258789,
2018-02-28 05:00:00+00:00,2713.830078125,,239.7500762939453
2018-02-28 06:00:00+00:00,,19.850000381469727,
2018-03-01 05:00:00+00:00,2677.669921875,,236.2638397216797
2018-03-01 06:00:00+00:00,,22.469999313354492,
2018-03-02 05:00:00+00:00,2691.25,,237.48184204101562
2018-03-02 06:00:00+00:00,,19.59000015258789,
2018-03-05 05:00:00+00:00,2720.93994140625,,240.22654724121094
2018-03-05 06:00:00+00:00,,18.729999542236328,
2018-03-06 05:00:00+00:00,2728.1201171875,,240.8355712890625
2018-03-06 06:00:00+00:00,,18.360000610351562,
2018-03-07 05:00:00+00:00,2726.800048828125,,240.74729919433594
2018-03-07 06:00:00+00:00,,17.760000228881836,
2018-03-08 05:00:00+00:00,2738.969970703125,,241.9123077392578
2018-03-08 06:00:00+00:00,,16.540000915527344,
2018-03-09 05:00:00+00:00,2786.570068359375,,246.12217712402344
2018-03-09 06:00:00+00:00,,14.640000343322754,
2018-03-12 04:00:00+00:00,2783.02001953125,,245.8133544921875
2018-03-12 05:00:00+00:00,,15.779999732971191,
2018-03-13 04:00:00+00:00,2765.31005859375,,244.2246856689453
2018-03-13 05:00:00+00:00,,16.350000381469727,
2018-03-14 04:00:00+00:00,2749.47998046875,,242.9713897705078
2018-03-14 05:00:00+00:00,,17.229999542236328,
2018-03-15 04:00:00+00:00,2747.330078125,,242.70669555664062
2018-03-15 05:00:00+00:00,,16.59000015258789,
2018-03-16 04:00:00+00:00,2752.010009765625,,242.9698028564453
2018-03-16 05:00:00+00:00,,15.800000190734863,
2018-03-19 04:00:00+00:00,2712.919921875,,239.68235778808594
2018-03-19 05:00:00+00:00,,19.020000457763672,
2018-03-20 04:00:00+00:00,2716.93994140625,,240.08999633789062
2018-03-20 05:00:00+00:00,,18.200000762939453,
2018-03-21 04:00:00+00:00,2711.929931640625,,239.6292724609375
2018-03-21 05:00:00+00:00,,17.860000610351562,
2018-03-22 04:00:00+00:00,2643.68994140625,,233.63919067382812
2018-03-22 05:00:00+00:00,,23.34000015258789,
2018-03-23 04:00:00+00:00,2588.260009765625,,228.65921020507812
2018-03-23 05:00:00+00:00,,24.8700008392334,
2018-03-26 04:00:00+00:00,2658.550048828125,,234.91502380371094
2018-03-26 05:00:00+00:00,,21.030000686645508,
2018-03-27 04:00:00+00:00,2612.6201171875,,230.9187774658203
2018-03-27 05:00:00+00:00,,22.5,
2018-03-28 04:00:00+00:00,2605.0,,230.2364959716797
2018-03-28 05:00:00+00:00,,22.8700008392334,
2018-03-29 04:00:00+00:00,2640.8701171875,,233.17831420898438
2018-03-29 05:00:00+00:00,,19.969999313354492,
2018-04-02 04:00:00+00:00,2581.8798828125,,228.14527893066406
2018-04-02 05:00:00+00:00,,23.6200008392334,
2018-04-03 04:00:00+00:00,2614.449951171875,,231.06942749023438
2018-04-03 05:00:00+00:00,,21.100000381469727,
2018-04-04 04:00:00+00:00,2644.68994140625,,233.54161071777344
2018-04-04 05:00:00+00:00,,20.059999465942383,
2018-04-05 04:00:00+00:00,2662.840087890625,,235.3848419189453
2018-04-05 05:00:00+00:00,,18.940000534057617,
2018-04-06 04:00:00+00:00,2604.469970703125,,230.1390380859375
2018-04-06 05:00:00+00:00,,21.489999771118164,
2018-04-09 04:00:00+00:00,2613.159912109375,,231.2732391357422
2018-04-09 05:00:00+00:00,,21.770000457763672,
2018-04-10 04:00:00+00:00,2656.8701171875,,234.95057678222656
2018-04-10 05:00:00+00:00,,20.469999313354492,
2018-04-11 04:00:00+00:00,2642.18994140625,,233.71890258789062
2018-04-11 05:00:00+00:00,,20.239999771118164,
2018-04-12 04:00:00+00:00,2663.989990234375,,235.6417236328125
2018-04-12 05:00:00+00:00,,18.489999771118164,
2018-04-13 04:00:00+00:00,2656.300048828125,,234.95057678222656
2018-04-13 05:00:00+00:00,,17.40999984741211,
2018-04-16 04:00:00+00:00,2677.840087890625,,236.8822021484375
2018-04-16 05:00:00+00:00,,16.559999465942383,
2018-04-17 04:00:00+00:00,2706.389892578125,,239.41650390625
2018-04-17 05:00:00+00:00,,15.25,
2018-04-18 04:00:00+00:00,2708.639892578125,,239.59375
2018-04-18 05:00:00+00:00,,15.600000381469727,
2018-04-19 04:00:00+00:00,2693.1298828125,,238.2645721435547
2018-04-19 05:00:00+00:00,,15.960000038146973,
2018-04-20 04:00:00+00:00,2670.139892578125,,236.24424743652344
2018-04-20 05:00:00+00:00,,16.8799991607666,
2018-04-23 04:00:00+00:00,2670.2900390625,,236.2088165283203
2018-04-23 05:00:00+00:00,,16.34000015258789,
2018-04-24 04:00:00+00:00,2634.56005859375,,233.02777099609375
2018-04-24 05:00:00+00:00,,18.020000457763672,
2018-04-25 04:00:00+00:00,2639.39990234375,,233.6037139892578
2018-04-25 05:00:00+00:00,,17.84000015258789,
2018-04-26 04:00:00+00:00,2666.93994140625,,235.9784393310547
2018-04-26 05:00:00+00:00,,16.239999771118164,
2018-04-27 04:00:00+00:00,2669.909912109375,,236.1999969482422
2018-04-27 05:00:00+00:00,,15.40999984741211,
2018-04-30 04:00:00+00:00,2648.050048828125,,234.3834991455078
2018-04-30 05:00:00+00:00,,15.930000305175781,
2018-05-01 04:00:00+00:00,2654.800048828125,,234.79994201660156
2018-05-01 05:00:00+00:00,,15.489999771118164,
2018-05-02 04:00:00+00:00,2635.669921875,,233.22267150878906
2018-05-02 05:00:00+00:00,,15.970000267028809,
2018-05-03 04:00:00+00:00,2629.72998046875,,232.70875549316406
2018-05-03 05:00:00+00:00,,15.899999618530273,
2018-05-04 04:00:00+00:00,2663.419921875,,235.72146606445312
2018-05-04 05:00:00+00:00,,14.770000457763672,
2018-05-07 04:00:00+00:00,2672.6298828125,,236.51898193359375
2018-05-07 05:00:00+00:00,,14.75,
2018-05-08 04:00:00+00:00,2671.919921875,,236.51898193359375
2018-05-08 05:00:00+00:00,,14.710000038146973,
2018-05-09 04:00:00+00:00,2697.7900390625,,238.80514526367188
2018-05-09 05:00:00+00:00,,13.420000076293945,
2018-05-10 04:00:00+00:00,2723.070068359375,,241.03811645507812
2018-05-10 05:00:00+00:00,,13.229999542236328,
2018-05-11 04:00:00+00:00,2727.719970703125,,241.77359008789062
2018-05-11 05:00:00+00:00,,12.649999618530273,
2018-05-14 04:00:00+00:00,2730.1298828125,,241.88873291015625
2018-05-14 05:00:00+00:00,,12.930000305175781,
2018-05-15 04:00:00+00:00,2711.449951171875,,240.22291564941406
2018-05-15 05:00:00+00:00,,14.630000114440918,
2018-05-16 04:00:00+00:00,2722.4599609375,,241.23300170898438
2018-05-16 05:00:00+00:00,,13.420000076293945,
2018-05-17 04:00:00+00:00,2720.1298828125,,241.0292205810547
2018-05-17 05:00:00+00:00,,13.430000305175781,
2018-05-18 04:00:00+00:00,2712.969970703125,,240.42662048339844
2018-05-18 05:00:00+00:00,,13.420000076293945,
2018-05-21 04:00:00+00:00,2733.010009765625,,242.2343292236328
2018-05-21 05:00:00+00:00,,13.079999923706055,
2018-05-22 04:00:00+00:00,2724.43994140625,,241.56092834472656
2018-05-22 05:00:00+00:00,,13.220000267028809,
2018-05-23 04:00:00+00:00,2733.2900390625,,242.2255096435547
2018-05-23 05:00:00+00:00,,12.579999923706055,
2018-05-24 04:00:00+00:00,2727.760009765625,,241.7293243408203
2018-05-24 05:00:00+00:00,,12.529999732971191,
2018-05-25 04:00:00+00:00,2721.330078125,,241.15335083007812
2018-05-25 05:00:00+00:00,,13.220000267028809,
2018-05-29 04:00:00+00:00,2689.860107421875,,238.3797607421875
2018-05-29 05:00:00+00:00,,17.020000457763672,
2018-05-30 04:00:00+00:00,2724.010009765625,,241.56092834472656
2018-05-30 05:00:00+00:00,,14.9399995803833,
2018-05-31 04:00:00+00:00,2705.27001953125,,240.08111572265625
2018-05-31 05:00:00+00:00,,15.430000305175781,
2018-06-01 04:00:00+00:00,2734.6201171875,,242.43812561035156
2018-06-01 05:00:00+00:00,,13.460000038146973,
2018-06-04 04:00:00+00:00,2746.8701171875,,243.59011840820312
2018-06-04 05:00:00+00:00,,12.739999771118164,
2018-06-05 04:00:00+00:00,2748.800048828125,,243.76734924316406
2018-06-05 05:00:00+00:00,,12.399999618530273,
2018-06-06 04:00:00+00:00,2772.35009765625,,245.80532836914062
2018-06-06 05:00:00+00:00,,11.640000343322754,
2018-06-07 04:00:00+00:00,2770.3701171875,,245.77879333496094
2018-06-07 05:00:00+00:00,,12.130000114440918,
2018-06-08 04:00:00+00:00,2779.030029296875,,246.50531005859375
2018-06-08 05:00:00+00:00,,12.180000305175781,
2018-06-11 04:00:00+00:00,2782.0,,246.833251953125
2018-06-11 05:00:00+00:00,,12.350000381469727,
2018-06-12 04:00:00+00:00,2786.85009765625,,247.1522979736328
2018-06-12 05:00:00+00:00,,12.34000015258789,
2018-06-13 04:00:00+00:00,2775.6298828125,,246.3636016845703
2018-06-13 05:00:00+00:00,,12.9399995803833,
2018-06-14 04:00:00+00:00,2782.489990234375,,246.98385620117188
2018-06-14 05:00:00+00:00,,12.119999885559082,
2018-06-15 04:00:00+00:00,2779.659912109375,,246.66873168945312
2018-06-15 05:00:00+00:00,,11.979999542236328,
2018-06-18 04:00:00+00:00,2773.75,,246.16139221191406
2018-06-18 05:00:00+00:00,,12.3100004196167,
2018-06-19 04:00:00+00:00,2762.590087890625,,245.2178955078125
2018-06-19 05:00:00+00:00,,13.350000381469727,
2018-06-20 04:00:00+00:00,2767.320068359375,,245.63629150390625
2018-06-20 05:00:00+00:00,,12.789999961853027,
2018-06-21 04:00:00+00:00,2749.760009765625,,244.09645080566406
2018-06-21 05:00:00+00:00,,14.640000343322754,
2018-06-22 04:00:00+00:00,2754.8798828125,,244.5414276123047
2018-06-22 05:00:00+00:00,,13.770000457763672,
2018-06-25 04:00:00+00:00,2717.070068359375,,241.2125701904297
2018-06-25 05:00:00+00:00,,17.329999923706055,
2018-06-26 04:00:00+00:00,2723.06005859375,,241.74658203125
2018-06-26 05:00:00+00:00,,15.920000076293945,
2018-06-27 04:00:00+00:00,2699.6298828125,,239.74391174316406
2018-06-27 05:00:00+00:00,,17.90999984741211,
2018-06-28 04:00:00+00:00,2716.31005859375,,241.11473083496094
2018-06-28 05:00:00+00:00,,16.850000381469727,
2018-06-29 04:00:00+00:00,2718.3701171875,,241.46177673339844
2018-06-29 05:00:00+00:00,,16.09000015258789,
2018-07-02 04:00:00+00:00,2726.7099609375,,241.97801208496094
2018-07-02 05:00:00+00:00,,15.600000381469727,
2018-07-03 04:00:00+00:00,2713.219970703125,,241.12362670898438
2018-07-03 05:00:00+00:00,,16.139999389648438,
2018-07-05 04:00:00+00:00,2736.610107421875,,243.09060668945312
2018-07-05 05:00:00+00:00,,14.970000267028809,
2018-07-06 04:00:00+00:00,2759.820068359375,,245.1467742919922
2018-07-06 05:00:00+00:00,,13.369999885559082,
2018-07-09 04:00:00+00:00,2784.169921875,,247.35418701171875
2018-07-09 05:00:00+00:00,,12.6899995803833,
2018-07-10 04:00:00+00:00,2793.840087890625,,248.24427795410156
2018-07-10 05:00:00+00:00,,12.640000343322754,
2018-07-11 04:00:00+00:00,2774.02001953125,,246.4284210205078
2018-07-11 05:00:00+00:00,,13.630000114440918,
2018-07-12 04:00:00+00:00,2798.2900390625,,248.6624755859375
2018-07-12 05:00:00+00:00,,12.579999923706055,
2018-07-13 04:00:00+00:00,2801.31005859375,,248.85838317871094
2018-07-13 05:00:00+00:00,,12.180000305175781,
2018-07-16 04:00:00+00:00,2798.429931640625,,248.6359100341797
2018-07-16 05:00:00+00:00,,12.829999923706055,
2018-07-17 04:00:00+00:00,2809.550048828125,,249.64169311523438
2018-07-17 05:00:00+00:00,,12.0600004196167,
2018-07-18 04:00:00+00:00,2815.6201171875,,250.1668243408203
2018-07-18 05:00:00+00:00,,12.100000381469727,
2018-07-19 04:00:00+00:00,2804.489990234375,,249.22332763671875
2018-07-19 05:00:00+00:00,,12.869999885559082,
2018-07-20 04:00:00+00:00,2801.830078125,,248.93846130371094
2018-07-20 05:00:00+00:00,,12.859999656677246,
2018-07-23 04:00:00+00:00,2806.97998046875,,249.4013214111328
2018-07-23 05:00:00+00:00,,12.619999885559082,
2018-07-24 04:00:00+00:00,2820.39990234375,,250.65628051757812
2018-07-24 05:00:00+00:00,,12.40999984741211,
2018-07-25 04:00:00+00:00,2846.070068359375,,252.79257202148438
2018-07-25 05:00:00+00:00,,12.289999961853027,
2018-07-26 04:00:00+00:00,2837.43994140625,,252.19625854492188
2018-07-26 05:00:00+00:00,,12.140000343322754,
2018-07-27 04:00:00+00:00,2818.820068359375,,250.48719787597656
2018-07-27 05:00:00+00:00,,13.029999732971191,
2018-07-30 04:00:00+00:00,2802.60009765625,,249.17880249023438
2018-07-30 05:00:00+00:00,,14.260000228881836,
2018-07-31 04:00:00+00:00,2816.2900390625,,250.40708923339844
2018-07-31 05:00:00+00:00,,12.829999923706055,
2018-08-01 04:00:00+00:00,2813.360107421875,,249.98876953125
2018-08-01 05:00:00+00:00,,13.149999618530273,
2018-08-02 04:00:00+00:00,2827.219970703125,,251.35064697265625
2018-08-02 05:00:00+00:00,,12.1899995803833,
2018-08-03 04:00:00+00:00,2840.35009765625,,252.42764282226562
2018-08-03 05:00:00+00:00,,11.640000343322754,
2018-08-06 04:00:00+00:00,2850.39990234375,,253.3533172607422
2018-08-06 05:00:00+00:00,,11.270000457763672,
2018-08-07 04:00:00+00:00,2858.449951171875,,254.1899871826172
2018-08-07 05:00:00+00:00,,10.930000305175781,
2018-08-08 04:00:00+00:00,2857.699951171875,,254.0831756591797
2018-08-08 05:00:00+00:00,,10.850000381469727,
2018-08-09 04:00:00+00:00,2853.580078125,,253.73602294921875
2018-08-09 05:00:00+00:00,,11.270000457763672,
2018-08-10 04:00:00+00:00,2833.280029296875,,252.035888671875
2018-08-10 05:00:00+00:00,,13.15999984741211,
2018-08-13 04:00:00+00:00,2821.929931640625,,251.0924530029297
2018-08-13 05:00:00+00:00,,14.779999732971191,
2018-08-14 04:00:00+00:00,2839.9599609375,,252.69464111328125
2018-08-14 05:00:00+00:00,,13.3100004196167,
2018-08-15 04:00:00+00:00,2818.3701171875,,250.8076171875
2018-08-15 05:00:00+00:00,,14.640000343322754,
2018-08-16 04:00:00+00:00,2840.68994140625,,252.83702087402344
2018-08-16 05:00:00+00:00,,13.449999809265137,
2018-08-17 04:00:00+00:00,2850.1298828125,,253.7271270751953
2018-08-17 05:00:00+00:00,,12.640000343322754,
2018-08-20 04:00:00+00:00,2857.050048828125,,254.2702178955078
2018-08-20 05:00:00+00:00,,12.489999771118164,
2018-08-21 04:00:00+00:00,2862.9599609375,,254.866455078125
2018-08-21 05:00:00+00:00,,12.859999656677246,
2018-08-22 04:00:00+00:00,2861.820068359375,,254.71511840820312
2018-08-22 05:00:00+00:00,,12.25,
2018-08-23 04:00:00+00:00,2856.97998046875,,254.37693786621094
2018-08-23 05:00:00+00:00,,12.40999984741211,
2018-08-24 04:00:00+00:00,2874.68994140625,,255.90789794921875
2018-08-24 05:00:00+00:00,,11.989999771118164,
2018-08-27 04:00:00+00:00,2896.739990234375,,257.9283142089844
2018-08-27 05:00:00+00:00,,12.15999984741211,
2018-08-28 04:00:00+00:00,2897.52001953125,,258.05291748046875
2018-08-28 05:00:00+00:00,,12.5,
2018-08-29 04:00:00+00:00,2914.0400390625,,259.44140625
2018-08-29 05:00:00+00:00,,12.25,
2018-08-30 04:00:00+00:00,2901.1298828125,,258.39117431640625
2018-08-30 05:00:00+00:00,,13.529999732971191,
2018-08-31 04:00:00+00:00,2901.52001953125,,258.4000549316406
2018-08-31 05:00:00+00:00,,12.859999656677246,
2018-09-04 04:00:00+00:00,2896.719970703125,,257.9549560546875
2018-09-04 05:00:00+00:00,,13.15999984741211,
2018-09-05 04:00:00+00:00,2888.60009765625,,257.2607421875
2018-09-05 05:00:00+00:00,,13.90999984741211,
2018-09-06 04:00:00+00:00,2878.050048828125,,256.486328125
2018-09-06 05:00:00+00:00,,14.649999618530273,
2018-09-07 04:00:00+00:00,2871.679931640625,,255.98789978027344
2018-09-07 05:00:00+00:00,,14.880000114440918,
2018-09-10 04:00:00+00:00,2877.1298828125,,256.4329833984375
2018-09-10 05:00:00+00:00,,14.15999984741211,
2018-09-11 04:00:00+00:00,2887.889892578125,,257.2785339355469
2018-09-11 05:00:00+00:00,,13.220000267028809,
2018-09-12 04:00:00+00:00,2888.919921875,,257.3408508300781
2018-09-12 05:00:00+00:00,,13.140000343322754,
2018-09-13 04:00:00+00:00,2904.179931640625,,258.8628845214844
2018-09-13 05:00:00+00:00,,12.369999885559082,
2018-09-14 04:00:00+00:00,2904.97998046875,,258.9073791503906
2018-09-14 05:00:00+00:00,,12.069999694824219,
2018-09-17 04:00:00+00:00,2888.800048828125,,257.53662109375
2018-09-17 05:00:00+00:00,,13.680000305175781,
2018-09-18 04:00:00+00:00,2904.31005859375,,258.93408203125
2018-09-18 05:00:00+00:00,,12.789999961853027,
2018-09-19 04:00:00+00:00,2907.949951171875,,259.2101135253906
2018-09-19 05:00:00+00:00,,11.75,
2018-09-20 04:00:00+00:00,2930.75,,261.3106689453125
2018-09-20 05:00:00+00:00,,11.800000190734863,
2018-09-21 04:00:00+00:00,2929.669921875,,261.07183837890625
2018-09-21 05:00:00+00:00,,11.680000305175781,
2018-09-24 04:00:00+00:00,2919.3701171875,,260.20465087890625
2018-09-24 05:00:00+00:00,,12.199999809265137,
2018-09-25 04:00:00+00:00,2915.56005859375,,259.96319580078125
2018-09-25 05:00:00+00:00,,12.420000076293945,
2018-09-26 04:00:00+00:00,2905.969970703125,,259.1853332519531
2018-09-26 05:00:00+00:00,,12.890000343322754,
2018-09-27 04:00:00+00:00,2914.0,,259.90948486328125
2018-09-27 05:00:00+00:00,,12.40999984741211,
2018-09-28 04:00:00+00:00,2913.97998046875,,259.9364013671875
2018-09-28 05:00:00+00:00,,12.119999885559082,
2018-10-01 04:00:00+00:00,2924.590087890625,,260.83941650390625
2018-10-01 05:00:00+00:00,,12.0,
2018-10-02 04:00:00+00:00,2923.429931640625,,260.6874694824219
2018-10-02 05:00:00+00:00,,12.050000190734863,
2018-10-03 04:00:00+00:00,2925.510009765625,,260.8304748535156
2018-10-03 05:00:00+00:00,,11.609999656677246,
2018-10-04 04:00:00+00:00,2901.610107421875,,258.7919921875
2018-10-04 05:00:00+00:00,,14.220000267028809,
2018-10-05 04:00:00+00:00,2885.570068359375,,257.34344482421875
2018-10-05 05:00:00+00:00,,14.819999694824219,
2018-10-08 04:00:00+00:00,2884.429931640625,,257.34344482421875
2018-10-08 05:00:00+00:00,,15.6899995803833,
2018-10-09 04:00:00+00:00,2880.340087890625,,256.96783447265625
2018-10-09 05:00:00+00:00,,15.949999809265137,
2018-10-10 04:00:00+00:00,2785.679931640625,,248.8314971923828
2018-10-10 05:00:00+00:00,,22.959999084472656,
2018-10-11 04:00:00+00:00,2728.3701171875,,243.35060119628906
2018-10-11 05:00:00+00:00,,24.979999542236328,
2018-10-12 04:00:00+00:00,2767.1298828125,,246.73036193847656
2018-10-12 05:00:00+00:00,,21.309999465942383,
2018-10-15 04:00:00+00:00,2750.7900390625,,245.3444366455078
2018-10-15 05:00:00+00:00,,21.299999237060547,
2018-10-16 04:00:00+00:00,2809.919921875,,250.7091827392578
2018-10-16 05:00:00+00:00,,17.6200008392334,
2018-10-17 04:00:00+00:00,2809.2099609375,,250.75390625
2018-10-17 05:00:00+00:00,,17.399999618530273,
2018-10-18 04:00:00+00:00,2768.780029296875,,247.1326904296875
2018-10-18 05:00:00+00:00,,20.059999465942383,
2018-10-19 04:00:00+00:00,2767.780029296875,,246.9986114501953
2018-10-19 05:00:00+00:00,,19.889999389648438,
2018-10-22 04:00:00+00:00,2755.8798828125,,245.8899383544922
2018-10-22 05:00:00+00:00,,19.639999389648438,
2018-10-23 04:00:00+00:00,2740.68994140625,,244.63812255859375
2018-10-23 05:00:00+00:00,,20.709999084472656,
2018-10-24 04:00:00+00:00,2656.10009765625,,237.2259521484375
2018-10-24 05:00:00+00:00,,25.229999542236328,
2018-10-25 04:00:00+00:00,2705.570068359375,,241.4818878173828
2018-10-25 05:00:00+00:00,,24.219999313354492,
2018-10-26 04:00:00+00:00,2658.68994140625,,237.23484802246094
2018-10-26 05:00:00+00:00,,24.15999984741211,
2018-10-29 04:00:00+00:00,2641.25,,235.92051696777344
2018-10-29 05:00:00+00:00,,24.700000762939453,
2018-10-30 04:00:00+00:00,2682.6298828125,,239.41647338867188
2018-10-30 05:00:00+00:00,,23.350000381469727,
2018-10-31 04:00:00+00:00,2711.739990234375,,241.97369384765625
2018-10-31 05:00:00+00:00,,21.229999542236328,
2018-11-01 04:00:00+00:00,2740.3701171875,,244.5487823486328
2018-11-01 05:00:00+00:00,,19.34000015258789,
2018-11-02 04:00:00+00:00,2723.06005859375,,243.10023498535156
2018-11-02 05:00:00+00:00,,19.510000228881836,
2018-11-05 05:00:00+00:00,2738.31005859375,,244.4414520263672
2018-11-05 06:00:00+00:00,,19.959999084472656,
2018-11-06 05:00:00+00:00,2755.449951171875,,245.9882354736328
2018-11-06 06:00:00+00:00,,19.90999984741211,
2018-11-07 05:00:00+00:00,2813.889892578125,,251.25453186035156
2018-11-07 06:00:00+00:00,,16.360000610351562,
2018-11-08 05:00:00+00:00,2806.830078125,,250.798583984375
2018-11-08 06:00:00+00:00,,16.719999313354492,
2018-11-09 05:00:00+00:00,2781.010009765625,,248.34873962402344
2018-11-09 06:00:00+00:00,,17.360000610351562,
2018-11-12 05:00:00+00:00,2726.219970703125,,243.70826721191406
2018-11-12 06:00:00+00:00,,20.450000762939453,
2018-11-13 05:00:00+00:00,2722.179931640625,,243.25230407714844
2018-11-13 06:00:00+00:00,,20.020000457763672,
2018-11-14 05:00:00+00:00,2701.580078125,,241.5891571044922
2018-11-14 06:00:00+00:00,,21.25,
2018-11-15 05:00:00+00:00,2730.199951171875,,244.1106719970703
2018-11-15 06:00:00+00:00,,19.979999542236328,
2018-11-16 05:00:00+00:00,2736.27001953125,,244.74545288085938
2018-11-16 06:00:00+00:00,,18.139999389648438,
2018-11-19 05:00:00+00:00,2690.72998046875,,240.60572814941406
2018-11-19 06:00:00+00:00,,20.100000381469727,
2018-11-20 05:00:00+00:00,2641.889892578125,,236.153076171875
2018-11-20 06:00:00+00:00,,22.479999542236328,
2018-11-21 05:00:00+00:00,2649.929931640625,,236.9576873779297
2018-11-21 06:00:00+00:00,,20.799999237060547,
2018-11-23 05:00:00+00:00,2632.56005859375,,235.37513732910156
2018-11-23 06:00:00+00:00,,21.520000457763672,
2018-11-26 05:00:00+00:00,2673.449951171875,,239.1750946044922
2018-11-26 06:00:00+00:00,,18.899999618530273,
2018-11-27 05:00:00+00:00,2682.169921875,,239.97976684570312
2018-11-27 06:00:00+00:00,,19.020000457763672,
2018-11-28 05:00:00+00:00,2743.7900390625,,245.50538635253906
2018-11-28 06:00:00+00:00,,18.489999771118164,
2018-11-29 05:00:00+00:00,2737.800048828125,,244.96893310546875
2018-11-29 06:00:00+00:00,,18.790000915527344,
2018-11-30 05:00:00+00:00,2760.169921875,,246.46218872070312
2018-11-30 06:00:00+00:00,,18.06999969482422,
2018-12-03 05:00:00+00:00,2790.3701171875,,249.7255401611328
2018-12-03 06:00:00+00:00,,16.440000534057617,
2018-12-04 05:00:00+00:00,2700.06005859375,,241.63389587402344
2018-12-04 06:00:00+00:00,,20.739999771118164,
2018-12-06 05:00:00+00:00,2695.949951171875,,241.2672882080078
2018-12-06 06:00:00+00:00,,21.190000534057617,
2018-12-07 05:00:00+00:00,2633.080078125,,235.66122436523438
2018-12-07 06:00:00+00:00,,23.229999542236328,
2018-12-10 05:00:00+00:00,2637.719970703125,,236.1083221435547
2018-12-10 06:00:00+00:00,,22.639999389648438,
2018-12-11 05:00:00+00:00,2636.780029296875,,236.16201782226562
2018-12-11 06:00:00+00:00,,21.760000228881836,
2018-12-12 05:00:00+00:00,2651.070068359375,,237.35107421875
2018-12-12 06:00:00+00:00,,21.459999084472656,
2018-12-13 05:00:00+00:00,2650.5400390625,,237.27061462402344
2018-12-13 06:00:00+00:00,,20.649999618530273,
2018-12-14 05:00:00+00:00,2599.949951171875,,232.88946533203125
2018-12-14 06:00:00+00:00,,21.6299991607666,
2018-12-17 05:00:00+00:00,2545.93994140625,,228.320556640625
2018-12-17 06:00:00+00:00,,24.520000457763672,
2018-12-18 05:00:00+00:00,2546.159912109375,,228.07020568847656
2018-12-18 06:00:00+00:00,,25.579999923706055,
2018-12-19 05:00:00+00:00,2506.9599609375,,224.65472412109375
2018-12-19 06:00:00+00:00,,25.579999923706055,
2018-12-20 05:00:00+00:00,2467.419921875,,220.99778747558594
2018-12-20 06:00:00+00:00,,28.3799991607666,
2018-12-21 05:00:00+00:00,2416.6201171875,,216.46966552734375
2018-12-21 06:00:00+00:00,,30.110000610351562,
2018-12-24 05:00:00+00:00,2351.10009765625,,210.74989318847656
2018-12-24 06:00:00+00:00,,36.06999969482422,
2018-12-26 05:00:00+00:00,2467.699951171875,,221.39794921875
2018-12-26 06:00:00+00:00,,30.40999984741211,
2018-12-27 05:00:00+00:00,2488.830078125,,223.09776306152344
2018-12-27 06:00:00+00:00,,29.959999084472656,
2018-12-28 05:00:00+00:00,2485.739990234375,,222.8099365234375
2018-12-28 06:00:00+00:00,,28.34000015258789,
2018-12-31 05:00:00+00:00,2506.85009765625,,224.76150512695312
2018-12-31 06:00:00+00:00,,25.420000076293945,
2019-01-02 05:00:00+00:00,2510.030029296875,,224.9953155517578
2019-01-02 06:00:00+00:00,,23.219999313354492,
2019-01-03 05:00:00+00:00,2447.889892578125,,219.6262969970703
2019-01-03 06:00:00+00:00,,25.450000762939453,
2019-01-04 05:00:00+00:00,2531.93994140625,,226.9828643798828
2019-01-04 06:00:00+00:00,,21.3799991607666,
2019-01-07 05:00:00+00:00,2549.68994140625,,228.77252197265625
2019-01-07 06:00:00+00:00,,21.399999618530273,
2019-01-08 05:00:00+00:00,2574.409912109375,,230.9219207763672
2019-01-08 06:00:00+00:00,,20.469999313354492,
2019-01-09 05:00:00+00:00,2584.9599609375,,232.00111389160156
2019-01-09 06:00:00+00:00,,19.979999542236328,
2019-01-10 05:00:00+00:00,2596.639892578125,,232.81956481933594
2019-01-10 06:00:00+00:00,,19.5,
2019-01-11 05:00:00+00:00,2596.260009765625,,232.9095001220703
2019-01-11 06:00:00+00:00,,18.190000534057617,
2019-01-14 05:00:00+00:00,2582.610107421875,,231.4884796142578
2019-01-14 06:00:00+00:00,,19.06999969482422,
2019-01-15 05:00:00+00:00,2610.300048828125,,234.14154052734375
2019-01-15 06:00:00+00:00,,18.600000381469727,
2019-01-16 05:00:00+00:00,2616.10009765625,,234.7081298828125
2019-01-16 06:00:00+00:00,,19.040000915527344,
