E(R),Std(R),DD,Sharpe,Sortino,MDD,Calmar,Ticker,Strategy
-0.04297320842804416,0.0803286911973063,0.0580779447783678,-0.5349671180685837,-0.7399230222769578,-0.18510622822966893,-0.23215430857748087,6B=F,Sign(R)
0.00037370942888320316,0.0006256421603772065,0.0004678818297855221,0.5973213644328088,0.7987260993967478,-0.0005742007488580469,0.6508341022306661,6B=F,MACD
-0.1181342130708547,0.09688381637719598,0.07165118054225769,-1.219338972062423,-1.6487406373044018,-0.3353550482534527,-0.3522660943561282,6B=F,DQN
-0.09364125118694118,0.09936809570634146,0.06968763823819797,-0.9423673717535597,-1.3437282931998331,-0.3003344583464232,-0.31178990150683916,6B=F,A2C
-0.024906033040742463,0.07787608902977101,0.05043323202470469,-0.3198161765830486,-0.49384170002315647,-0.17391304667015733,-0.14320968735588382,6A=F,Long
0.028979549510933785,0.0744013816357316,0.04770062174828885,0.389502840858754,0.6075298067152208,-0.10434815386018303,0.27771981045073135,6A=F,Sign(R)
0.00016561166771500966,0.0003113618204982756,0.00022168158026445792,0.5318945895485181,0.7470700430655586,-0.0002924736069931254,0.5662448294655947,6A=F,MACD
-0.18502324688231964,0.08763853523683163,0.0596090612366641,-2.111208800812549,-3.1039449882917514,-0.472598328657607,-0.39150211852815764,6A=F,DQN
-0.04432390539740267,0.07487956401503018,0.05541779017506279,-0.591935943811128,-0.7998136565421512,-0.17366921155908013,-0.2552202834313221,6A=F,A2C
0.003491499303327329,0.06507868391408113,0.040456114738891914,0.05365042888600687,0.08630337653187506,-0.1117839402691647,0.03123435526534619,6C=F,Long
-0.025698059552399802,0.0627650470120764,0.043980845569660136,-0.40943265042811694,-0.584301170647056,-0.13563630568026225,-0.1894629865028783,6C=F,Sign(R)
0.0001896111192365772,0.0002711625448217962,0.00021236202321768094,0.6992526175072838,0.8928673609509596,-0.00022316496858906966,0.8496455354770412,6C=F,MACD
-0.16650360830935532,0.10335690374423212,0.07404781175480842,-1.610957781024348,-2.248595932323998,-0.4641354560310671,-0.35873925627912023,6C=F,DQN
-0.03308997828292293,0.10225542611623503,0.06851303840656213,-0.32360119692141454,-0.4829734464054012,-0.20677644823377808,-0.1600277911994694,6C=F,A2C
0.009686513141606626,0.06573198418061477,0.039624652033974785,0.1473637721781006,0.24445673701566545,-0.09428230046602018,0.10273946534745082,6S=F,Long
-0.08482317067017484,0.06254501163717952,0.041910989204527516,-1.3561940185130958,-2.0238885380689524,-0.26244419547590925,-0.32320459790074146,6S=F,Sign(R)
0.00025705031510850015,0.0003237747247293393,0.00023747492337514978,0.7939171759728383,1.0824314056201474,-0.000242006261098022,1.0621639041164506,6S=F,MACD
-0.2627966981417269,0.09372106425772951,0.06816738387399744,-2.8040302382722153,-3.8551677240172206,-0.5862452992766543,-0.44827088330769005,6S=F,DQN
-0.08339331120852127,0.10473211352115772,0.066782948294417,-0.7962534928856789,-1.2487216173936555,-0.3110309977615078,-0.2681189714488379,6S=F,A2C
-0.016288194410742474,0.08489431376805984,0.05241526447033187,-0.19186437451209662,-0.3107528803934955,-0.16788607607080305,-0.09701932877312118,6N=F,Long
-0.023556619313520058,0.08076797931994274,0.05397973693172657,-0.291657900963527,-0.4363974456436201,-0.1468204256054949,-0.1604451098433434,6N=F,Sign(R)
0.0003666219074733854,0.0003699815525671432,0.000283873326148492,0.990919425386356,1.2914982624383957,-0.0002446502469458227,1.4985552316020065,6N=F,MACD
-0.20049771169264563,0.08464105239313324,0.06466150366533809,-2.368799843855812,-3.1007276405191733,-0.49138664464917486,-0.4080243406610915,6N=F,DQN
-0.07446035393599928,0.10008893343052878,0.06886901804308732,-0.7439419262838067,-1.0811879717729356,-0.31885700421944446,-0.23352271692534005,6N=F,A2C
0.0021585404923802538,0.12088149078203507,0.09440660330468051,0.017856666710641258,0.02286429568294019,-0.16347220395201997,0.013204327342486909,6M=F,Long
-0.07428534250597732,0.10615395987012739,0.07150343095681964,-0.6997887087477538,-1.038905986914637,-0.26489282659648994,-0.2804354631283989,6M=F,Sign(R)
6.605284481783781e-05,6.081360244162658e-05,4.3432356785383186e-05,1.0861524752005973,1.5208211045104365,-3.765688971118124e-05,1.7540706448261212,6M=F,MACD
-0.01047336335578044,0.1075369653035418,0.07210587931395268,-0.09739314594025922,-0.14524978344940334,-0.22007238182875993,-0.04759053938867189,6M=F,DQN
