contract,asset,version,context,sigma,status,action,original_included,effective_context_source,distribution_aligned,exists,test_rows_total,test_rows_nonpositive,test_rows_positive,cleaned_rows,window_length,invalid_reason,nonpositive_in_test,t3_asset_score10,t3_asset_score15,t3_asset_annual_gap,t3_asset_calmar_gap,t3_all_score10,t3_all_score15,t3_all_annual_gap,t3_all_calmar_gap,t3_asset_ER,t3_asset_ER_gap,t3_asset_stdR,t3_asset_stdR_gap,t3_asset_DD,t3_asset_DD_gap,t3_asset_Sharpe,t3_asset_Sharpe_gap,t3_asset_Sortino,t3_asset_Sortino_gap,t3_asset_MDD,t3_asset_MDD_gap,t3_asset_Calmar,t3_asset_Calmar_gap,t3_asset_pct_posve,t3_asset_pct_posve_gap,t3_asset_Ave_P_L,t3_asset_Ave_P_L_gap,t3_all_ER,t3_all_ER_gap,t3_all_stdR,t3_all_stdR_gap,t3_all_DD,t3_all_DD_gap,t3_all_Sharpe,t3_all_Sharpe_gap,t3_all_Sortino,t3_all_Sortino_gap,t3_all_MDD,t3_all_MDD_gap,t3_all_Calmar,t3_all_Calmar_gap,t3_all_pct_posve,t3_all_pct_posve_gap,t3_all_Ave_P_L,t3_all_Ave_P_L_gap,t2_asset_score10,t2_asset_score15,t2_asset_annual_gap,t2_asset_calmar_gap,t2_all_score10,t2_all_score15,t2_all_annual_gap,t2_all_calmar_gap,t2_asset_ER,t2_asset_ER_gap,t2_asset_stdR,t2_asset_stdR_gap,t2_asset_DD,t2_asset_DD_gap,t2_asset_Sharpe,t2_asset_Sharpe_gap,t2_asset_Sortino,t2_asset_Sortino_gap,t2_asset_MDD,t2_asset_MDD_gap,t2_asset_Calmar,t2_asset_Calmar_gap,t2_asset_pct_posve,t2_asset_pct_posve_gap,t2_asset_Ave_P_L,t2_asset_Ave_P_L_gap,t2_all_ER,t2_all_ER_gap,t2_all_stdR,t2_all_stdR_gap,t2_all_DD,t2_all_DD_gap,t2_all_Sharpe,t2_all_Sharpe_gap,t2_all_Sortino,t2_all_Sortino_gap,t2_all_MDD,t2_all_MDD_gap,t2_all_Calmar,t2_all_Calmar_gap,t2_all_pct_posve,t2_all_pct_posve_gap,t2_all_Ave_P_L,t2_all_Ave_P_L_gap,combined_rank,error
JO,Commodity,NON,legacy_41_family,0.059,diagnostic-only,swap,True,REV,False,True,2267,0,2267,4337,2267,,False,8.0,8.0,180.4329,183.1066,7.0,7.0,9278.0923,2697.2294,-0.302,1.3423,0.384,6.7961,0.262,1.5504,-0.788,8.9903,-1.156,0.3472,0.24,3.2258,0.108,183.0769,0.478,1.0571,0.961,2.6342,-0.013,0.0,0.332,8.5399,0.231,0.4348,-0.039,8.3333,-0.056,1.7544,0.131,254.0541,0.234,2700.0,0.515,0.7707,0.937,1.9587,4.0,4.0,180.4329,177.1705,2.0,2.0,9278.0923,1698.0819,-0.079,88.8732,0.1,89.7855,0.068,88.7417,-0.788,8.5399,-1.156,1.7842,0.24,31.4286,0.108,177.1429,0.478,1.0571,0.961,2.8311,-0.004,107.2727,0.1,89.7436,0.07,88.2943,-0.039,167.2414,-0.056,160.8696,0.131,84.507,0.234,1700.0,0.515,0.9615,0.937,0.4287,"(1, 2.1141649048625815, np.float64(5.4653877556874395), np.float64(90.21552131581436), 360.86571375206825, 34.654377880184335, 360.27710430543675, np.int64(-12))",
JO,Commodity,NON_FWD_ANCHORED,legacy_41_family,0.059,promotable,swap,True,REV,False,True,2267,0,2267,4337,2267,,False,8.0,8.0,195.0783,202.0774,6.0,7.0,10002.8101,2918.0082,-0.3,0.6711,0.384,6.7961,0.262,1.5504,-0.78,7.8838,-1.144,0.6944,0.231,6.8548,0.133,202.3077,0.476,0.6342,0.967,2.0263,-0.012,7.6923,0.332,8.5399,0.232,0.8696,-0.035,2.7778,-0.051,10.5263,0.13,251.3514,0.254,2922.2222,0.515,0.7707,0.936,1.8498,4.0,4.0,195.0783,194.7861,2.0,2.0,10002.8101,1850.9288,-0.078,89.0141,0.1,89.7855,0.068,88.7417,-0.78,7.438,-1.144,2.8037,0.231,34.0,0.133,195.0,0.476,0.6342,0.967,2.2245,-0.004,107.2727,0.1,89.7436,0.07,88.2943,-0.035,160.3448,-0.051,155.4348,0.13,83.0986,0.254,1853.8462,0.515,0.9615,0.936,0.3215,"(1, 1.2684989429175488, np.float64(4.250811612642824), np.float64(89.68522544663958), 390.1566192388417, 40.85483870967741, 396.86353805334295, np.int64(-12))",
JO,Commodity,RAD_RAW,legacy_41_family,0.059,promotable,swap,True,REV,False,True,2267,0,2267,4337,2267,,False,8.0,8.0,195.3741,202.547,5.0,6.0,10017.4471,2923.9845,-0.299,0.3356,0.384,6.7961,0.262,1.5504,-0.778,7.6072,-1.141,0.9549,0.231,6.8548,0.133,202.3077,0.476,0.6342,0.969,1.8237,-0.011,15.3846,0.333,8.2645,0.232,0.8696,-0.034,5.5556,-0.049,14.0351,0.13,251.3514,0.254,2922.2222,0.515,0.7707,0.938,2.0675,4.0,4.0,195.3741,195.2222,2.0,2.0,10017.4471,1855.0662,-0.078,89.0141,0.1,89.7855,0.068,88.7417,-0.778,7.1625,-1.141,3.0586,0.231,34.0,0.133,195.0,0.476,0.6342,0.969,2.0222,-0.003,105.4545,0.1,89.7436,0.07,88.2943,-0.034,158.6207,-0.049,153.2609,0.13,83.0986,0.254,1853.8462,0.515,0.9615,0.938,0.5359,"(1, 1.2684989429175488, np.float64(3.845952898294618), np.float64(89.34965497684091), 390.7482036893087, 40.85483870967741, 397.76927367709436, np.int64(-12))",
JO,Commodity,RAD_REGEN,legacy_41_family,0.059,promotable,swap,True,REV,False,True,2267,0,2267,4337,2267,,False,8.0,8.0,195.4613,202.7272,4.0,4.0,10021.7629,2914.2163,-0.296,0.6711,0.384,6.7961,0.262,1.5504,-0.771,6.639,-1.131,1.8229,0.23,7.2581,0.134,203.0769,0.477,0.8457,0.965,2.229,-0.01,23.0769,0.333,8.2645,0.232,0.8696,-0.03,16.6667,-0.043,24.5614,0.13,251.3514,0.253,2911.1111,0.515,0.7707,0.939,2.1763,4.0,4.0,195.4613,195.3895,2.0,2.0,10021.7629,1848.3036,-0.077,89.1549,0.1,89.7855,0.068,88.7417,-0.771,6.1983,-1.131,3.9082,0.23,34.2857,0.134,195.7143,0.477,0.8457,0.965,2.4267,-0.003,105.4545,0.1,89.7436,0.07,88.2943,-0.03,151.7241,-0.043,146.7391,0.13,83.0986,0.253,1846.1538,0.515,0.9615,0.939,0.6431,"(1, 1.6913319238900648, np.float64(4.655670326991029), np.float64(89.82607051706212), 390.9226349734655, 41.5437788018433, 398.1166758924538, np.int64(-12))",
JO,Commodity,REV,legacy_41_family,0.059,economically-invalid,swap,True,REV,False,True,2267,138,2129,3533,1905,,True,7.0,8.0,222.9032,238.6425,7.0,7.0,11379.7004,3438.7159,-0.303,1.6779,0.386,6.3107,0.263,1.938,-0.784,8.4371,-1.15,0.1736,0.22,11.2903,0.18,238.4615,0.479,1.2685,0.958,2.9382,-0.013,0.0,0.333,8.2645,0.232,0.8696,-0.038,5.5556,-0.055,3.5088,0.125,237.8378,0.3,3433.3333,0.515,0.7707,0.934,1.6322,4.0,4.0,222.9032,228.7395,2.0,2.0,11379.7004,2211.4187,-0.078,89.0141,0.1,89.7855,0.068,88.7417,-0.784,7.989,-1.15,2.294,0.22,37.1429,0.18,228.5714,0.479,1.2685,0.958,3.1345,-0.004,107.2727,0.1,89.7436,0.07,88.2943,-0.038,165.5172,-0.055,159.7826,0.125,76.0563,0.3,2207.6923,0.515,0.9615,0.934,0.1072,"(1, 2.5369978858350977, np.float64(6.072675827209748), np.float64(90.69193685603554), 445.8063701916684, 48.4331797235023, 467.38204580495994, np.int64(-12))",
JO,Commodity,DROP,legacy_41_family,0.06,drop-candidate,drop,True,REV,False,True,0,0,0,0,0,,False,8.0,8.0,172.423,174.0503,6.0,6.0,8921.9556,2700.208,-0.317,6.3758,0.403,2.1845,0.275,6.5891,-0.787,8.852,-1.152,0.0,0.243,2.0161,0.096,173.8462,0.479,1.2685,0.956,3.1408,-0.012,7.6923,0.343,5.5096,0.239,3.913,-0.034,5.5556,-0.048,15.7895,0.126,240.5405,0.234,2700.0,0.514,0.9634,0.94,2.2851,4.0,4.0,172.423,168.761,2.0,2.0,8921.9556,1700.144,-0.079,88.8732,0.1,89.7855,0.068,88.7417,-0.787,8.4022,-1.152,2.124,0.243,30.5714,0.096,168.5714,0.479,1.2685,0.956,3.3367,-0.003,105.4545,0.1,89.7436,0.07,88.2943,-0.034,158.6207,-0.048,152.1739,0.126,77.4648,0.234,1700.0,0.514,1.1538,0.94,0.7503,"(1, 2.5369978858350977, np.float64(6.4775345415579535), np.float64(95.24907836279422), 344.84590651829, 32.58755760368663, 342.8113347429695, np.int64(-12))",
JO,Commodity,NON,legacy_41_family,0.06,diagnostic-only,swap,True,REV,False,True,2267,0,2267,4337,2267,,False,8.0,8.0,180.4329,183.1066,7.0,7.0,9278.0923,2697.2294,-0.307,3.0201,0.39,5.3398,0.266,3.1008,-0.788,8.9903,-1.156,0.3472,0.24,3.2258,0.108,183.0769,0.478,1.0571,0.961,2.6342,-0.013,0.0,0.338,6.8871,0.235,2.1739,-0.039,8.3333,-0.056,1.7544,0.131,254.0541,0.234,2700.0,0.515,0.7707,0.937,1.9587,4.0,4.0,180.4329,177.1705,2.0,2.0,9278.0923,1698.0819,-0.079,88.8732,0.1,89.7855,0.068,88.7417,-0.788,8.5399,-1.156,1.7842,0.24,31.4286,0.108,177.1429,0.478,1.0571,0.961,2.8311,-0.004,107.2727,0.1,89.7436,0.07,88.2943,-0.039,167.2414,-0.056,160.8696,0.131,84.507,0.234,1700.0,0.515,0.9615,0.937,0.4287,"(1, 2.1141649048625815, np.float64(5.4653877556874395), np.float64(91.89337366480765), 360.8657137520673, 34.654377880184335, 360.2771043054359, np.int64(-12))",
JO,Commodity,NON_FWD_ANCHORED,legacy_41_family,0.06,promotable,swap,True,REV,False,True,2267,0,2267,4337,2267,,False,8.0,8.0,195.0783,202.0774,6.0,7.0,10002.8101,2918.0082,-0.305,2.349,0.391,5.0971,0.266,3.1008,-0.78,7.8838,-1.144,0.6944,0.231,6.8548,0.133,202.3077,0.476,0.6342,0.967,2.0263,-0.012,7.6923,0.338,6.8871,0.235,2.1739,-0.035,2.7778,-0.051,10.5263,0.13,251.3514,0.254,2922.2222,0.515,0.7707,0.936,1.8498,4.0,4.0,195.0783,194.7861,2.0,2.0,10002.8101,1850.9288,-0.078,89.0141,0.1,89.7855,0.068,88.7417,-0.78,7.438,-1.144,2.8037,0.231,34.0,0.133,195.0,0.476,0.6342,0.967,2.2245,-0.004,107.2727,0.1,89.7436,0.07,88.2943,-0.035,160.3448,-0.051,155.4348,0.13,83.0986,0.254,1853.8462,0.515,0.9615,0.936,0.3215,"(1, 1.2684989429175488, np.float64(4.250811612642824), np.float64(91.36307779563286), 390.1566192388405, 40.85483870967741, 396.8635380533418, np.int64(-12))",
JO,Commodity,RAD_RAW,legacy_41_family,0.06,promotable,swap,True,REV,False,True,2267,0,2267,4337,2267,,False,8.0,8.0,195.3741,202.547,6.0,7.0,10017.4471,2923.9845,-0.304,2.0134,0.391,5.0971,0.266,3.1008,-0.778,7.6072,-1.141,0.9549,0.231,6.8548,0.133,202.3077,0.476,0.6342,0.969,1.8237,-0.012,7.6923,0.338,6.8871,0.236,2.6087,-0.034,5.5556,-0.049,14.0351,0.13,251.3514,0.254,2922.2222,0.515,0.7707,0.938,2.0675,4.0,4.0,195.3741,195.2222,2.0,2.0,10017.4471,1855.0662,-0.078,89.0141,0.1,89.7855,0.068,88.7417,-0.778,7.1625,-1.141,3.0586,0.231,34.0,0.133,195.0,0.476,0.6342,0.969,2.0222,-0.003,105.4545,0.1,89.7436,0.07,88.2943,-0.034,158.6207,-0.049,153.2609,0.13,83.0986,0.254,1853.8462,0.515,0.9615,0.938,0.5359,"(1, 1.2684989429175488, np.float64(3.845952898294618), np.float64(91.02750732583421), 390.7482036893074, 40.85483870967741, 397.769273677093, np.int64(-12))",
JO,Commodity,RAD_REGEN,legacy_41_family,0.06,promotable,swap,True,REV,False,True,2267,0,2267,4337,2267,,False,8.0,8.0,195.4613,202.7272,4.0,4.0,10021.7629,2914.2163,-0.301,1.0067,0.391,5.0971,0.266,3.1008,-0.771,6.639,-1.131,1.8229,0.23,7.2581,0.134,203.0769,0.477,0.8457,0.965,2.229,-0.01,23.0769,0.338,6.8871,0.236,2.6087,-0.03,16.6667,-0.043,24.5614,0.13,251.3514,0.253,2911.1111,0.515,0.7707,0.939,2.1763,4.0,4.0,195.4613,195.3895,2.0,2.0,10021.7629,1848.3036,-0.077,89.1549,0.1,89.7855,0.068,88.7417,-0.771,6.1983,-1.131,3.9082,0.23,34.2857,0.134,195.7143,0.477,0.8457,0.965,2.4267,-0.003,105.4545,0.1,89.7436,0.07,88.2943,-0.03,151.7241,-0.043,146.7391,0.13,83.0986,0.253,1846.1538,0.515,0.9615,0.939,0.6431,"(1, 1.6913319238900648, np.float64(4.655670326991029), np.float64(90.16164098686077), 390.92263497346426, 41.5437788018433, 398.1166758924524, np.int64(-12))",
JO,Commodity,REV,legacy_41_family,0.06,economically-invalid,swap,True,REV,False,True,2267,138,2129,3533,1905,,True,7.0,8.0,222.9032,238.6425,7.0,7.0,11379.7004,3438.7159,-0.308,3.3557,0.393,4.6117,0.268,3.876,-0.784,8.4371,-1.15,0.1736,0.22,11.2903,0.18,238.4615,0.479,1.2685,0.958,2.9382,-0.013,0.0,0.339,6.6116,0.236,2.6087,-0.038,5.5556,-0.055,3.5088,0.125,237.8378,0.3,3433.3333,0.515,0.7707,0.934,1.6322,4.0,4.0,222.9032,228.7395,2.0,2.0,11379.7004,2211.4187,-0.078,89.0141,0.1,89.7855,0.068,88.7417,-0.784,7.989,-1.15,2.294,0.22,37.1429,0.18,228.5714,0.479,1.2685,0.958,3.1345,-0.004,107.2727,0.1,89.7436,0.07,88.2943,-0.038,165.5172,-0.055,159.7826,0.125,76.0563,0.3,2207.6923,0.515,0.9615,0.934,0.1072,"(1, 2.5369978858350977, np.float64(6.072675827209748), np.float64(92.36978920502884), 445.80637019166727, 48.4331797235023, 467.3820458049587, np.int64(-12))",
JO,Commodity,DROP,structural_38_family,0.058,drop-candidate,drop,True,RAD_REGEN,False,True,0,0,0,0,0,,False,8.0,8.0,215.2725,6.6923,4.0,4.0,7795.4395,869.7754,-0.281,5.7047,0.384,6.7961,0.261,1.1628,-0.731,1.1065,-1.073,6.8576,0.733,195.5645,-0.139,6.9231,0.486,2.7484,0.938,4.9645,-0.006,53.8462,0.33,9.0909,0.23,0.0,-0.019,47.2222,-0.027,52.6316,0.301,713.5135,-0.087,866.6667,0.517,0.3854,0.931,1.3058,5.0,5.0,215.2725,0.9286,2.0,2.0,7795.4395,771.383,-0.073,89.7183,0.1,89.7855,0.068,88.7417,-0.731,0.6887,-1.073,8.836,0.733,109.4286,-0.139,0.7143,0.486,2.7484,0.938,5.1567,-0.002,103.6364,0.1,89.7436,0.07,88.2943,-0.019,132.7586,-0.027,129.3478,0.301,323.9437,-0.087,769.2308,0.517,0.5769,0.931,0.2144,"(1, 5.4968287526427115, np.float64(10.121262970691802), np.float64(95.4230078457321), 430.54509591254384, 304.9930875576037, 7.620877036348061, np.int64(-13))",
JO,Commodity,NON,structural_38_family,0.058,diagnostic-only,swap,True,RAD_REGEN,False,True,2267,0,2267,4337,2267,,False,8.0,8.0,207.7004,5.7805,3.0,4.0,8018.7368,880.3486,-0.273,8.3893,0.373,9.466,0.253,1.938,-0.733,1.3831,-1.081,6.1632,0.721,190.7258,-0.138,6.1538,0.489,3.3827,0.926,6.1803,-0.008,38.4615,0.326,10.1928,0.227,1.3043,-0.024,33.3333,-0.035,38.5965,0.306,727.027,-0.088,877.7778,0.515,0.7707,0.936,1.8498,5.0,5.0,207.7004,1.7752,2.0,2.0,8018.7368,778.7029,-0.073,89.7183,0.1,89.7855,0.068,88.7417,-0.733,0.9642,-1.081,8.1563,0.721,106.0,-0.138,1.4286,0.489,3.3827,0.926,6.3701,-0.002,103.6364,0.1,89.7436,0.07,88.2943,-0.024,141.3793,-0.035,138.0435,0.306,330.9859,-0.088,776.9231,0.515,0.9615,0.936,0.3215,"(1, 6.765327695560259, np.float64(12.550415256781013), np.float64(98.10757160412136), 415.40084274663894, 296.7258064516129, 7.555751025542098, np.int64(-13))",
JO,Commodity,NON_FWD_ANCHORED,structural_38_family,0.058,promotable,swap,True,RAD_REGEN,False,True,2267,0,2267,4337,2267,,False,8.0,8.0,199.6381,4.7255,3.0,4.0,7803.1803,872.4012,-0.271,9.0604,0.373,9.466,0.253,1.938,-0.726,0.4149,-1.07,7.1181,0.71,186.2903,-0.136,4.6154,0.489,3.3827,0.929,5.8764,-0.007,46.1538,0.326,10.1928,0.227,1.3043,-0.021,41.6667,-0.03,47.3684,0.301,713.5135,-0.088,877.7778,0.515,0.7707,0.937,1.9587,5.0,5.0,199.6381,2.7549,2.0,2.0,7803.1803,773.2008,-0.073,89.7183,0.1,89.7855,0.068,88.7417,-0.726,0.0,-1.07,9.0909,0.71,102.8571,-0.136,2.8571,0.489,3.3827,0.929,6.0667,-0.002,103.6364,0.1,89.7436,0.07,88.2943,-0.021,136.2069,-0.03,132.6087,0.301,323.9437,-0.088,776.9231,0.515,0.9615,0.937,0.4287,"(1, 6.765327695560259, np.float64(11.943127185258707), np.float64(98.77871254371868), 399.2761444409206, 289.147465437788, 7.480394296237826, np.int64(-13))",
JO,Commodity,RAD_RAW,structural_38_family,0.058,promotable,swap,True,RAD_REGEN,False,True,2267,0,2267,4337,2267,,False,8.0,8.0,197.7959,4.4069,3.0,4.0,7751.8306,869.7302,-0.27,9.396,0.373,9.466,0.253,1.938,-0.724,0.1383,-1.067,7.3785,0.707,185.0806,-0.136,4.6154,0.489,3.3827,0.929,5.8764,-0.006,53.8462,0.326,10.1928,0.227,1.3043,-0.02,44.4444,-0.028,50.8772,0.3,710.8108,-0.087,866.6667,0.515,0.7707,0.937,1.9587,5.0,5.0,197.7959,3.0508,2.0,2.0,7751.8306,771.3517,-0.072,89.8592,0.1,89.7855,0.068,88.7417,-0.724,0.2755,-1.067,9.3458,0.707,102.0,-0.136,2.8571,0.489,3.3827,0.929,6.0667,-0.002,103.6364,0.1,89.7436,0.07,88.2943,-0.02,134.4828,-0.028,130.4348,0.3,322.5352,-0.087,769.2308,0.515,0.9615,0.937,0.4287,"(1, 6.765327695560259, np.float64(11.943127185258707), np.float64(99.25512808393988), 395.59181292563864, 287.0806451612903, 7.4576322272278475, np.int64(-13))",
JO,Commodity,RAD_REGEN,structural_38_family,0.058,promotable,swap,True,RAD_REGEN,False,True,2267,0,2267,4337,2267,,False,7.0,8.0,193.1771,3.8106,3.0,4.0,7625.1629,865.1488,-0.268,10.0671,0.373,9.466,0.253,1.938,-0.718,0.6916,-1.057,8.2465,0.7,182.2581,-0.135,3.8462,0.488,3.1712,0.933,5.4711,-0.005,61.5385,0.326,10.1928,0.227,1.3043,-0.016,55.5556,-0.022,61.4035,0.296,700.0,-0.087,866.6667,0.516,0.578,0.936,1.8498,4.0,5.0,193.1771,3.6045,2.0,2.0,7625.1629,768.1799,-0.072,89.8592,0.1,89.7855,0.068,88.7417,-0.718,1.1019,-1.057,10.1954,0.7,100.0,-0.135,3.5714,0.488,3.1712,0.933,5.6623,-0.002,103.6364,0.1,89.7436,0.07,88.2943,-0.016,127.5862,-0.022,123.913,0.296,316.9014,-0.087,769.2308,0.516,0.7692,0.936,0.3215,"(1, 6.342494714587745, np.float64(11.133409756562294), np.float64(99.92626902353719), 386.35410967891943, 282.258064516129, 7.415039930888592, np.int64(-13))",
JO,Commodity,REV,structural_38_family,0.058,economically-invalid,swap,True,RAD_REGEN,False,True,2267,138,2129,3533,1905,,True,7.0,7.0,282.3784,41.5406,3.0,4.0,10322.8419,1274.786,-0.274,8.0537,0.375,8.9806,0.254,1.5504,-0.731,1.1065,-1.077,6.5104,0.67,170.1613,-0.184,41.5385,0.49,3.5941,0.923,6.4843,-0.008,38.4615,0.326,10.1928,0.227,1.3043,-0.024,33.3333,-0.034,40.3509,0.281,659.4595,-0.124,1277.7778,0.515,0.7707,0.94,2.2851,4.0,4.0,282.3784,31.4305,2.0,2.0,10322.8419,1051.7749,-0.073,89.7183,0.1,89.7855,0.068,88.7417,-0.731,0.6887,-1.077,8.4962,0.67,91.4286,-0.184,31.4286,0.49,3.5941,0.923,6.6734,-0.002,103.6364,0.1,89.7436,0.07,88.2943,-0.024,141.3793,-0.034,136.9565,0.281,295.7746,-0.124,1053.8462,0.515,0.9615,0.94,0.7503,"(1, 7.188160676532776, np.float64(13.157703328303322), np.float64(97.77200113432271), 564.7568783206141, 261.5898617511521, 72.97106708354599, np.int64(-11))",
JO,Commodity,DROP,structural_38_family,0.059,drop-candidate,drop,True,RAD_REGEN,False,True,0,0,0,0,0,,False,8.0,8.0,215.2725,6.6923,4.0,4.0,7795.4395,869.7754,-0.285,4.3624,0.39,5.3398,0.266,3.1008,-0.731,1.1065,-1.073,6.8576,0.733,195.5645,-0.139,6.9231,0.486,2.7484,0.938,4.9645,-0.006,53.8462,0.336,7.438,0.234,1.7391,-0.019,47.2222,-0.027,52.6316,0.301,713.5135,-0.087,866.6667,0.517,0.3854,0.931,1.3058,5.0,5.0,215.2725,0.9286,2.0,2.0,7795.4395,771.383,-0.073,89.7183,0.1,89.7855,0.068,88.7417,-0.731,0.6887,-1.073,8.836,0.733,109.4286,-0.139,0.7143,0.486,2.7484,0.938,5.1567,-0.002,103.6364,0.1,89.7436,0.07,88.2943,-0.019,132.7586,-0.027,129.3478,0.301,323.9437,-0.087,769.2308,0.517,0.5769,0.931,0.2144,"(1, 5.4968287526427115, np.float64(10.121262970691802), np.float64(94.08072596653749), 430.54509591254384, 304.9930875576037, 7.620877036348061, np.int64(-13))",
JO,Commodity,NON,structural_38_family,0.059,diagnostic-only,swap,True,RAD_REGEN,False,True,2267,0,2267,4337,2267,,False,8.0,8.0,207.7004,5.7805,4.0,4.0,8018.7368,880.3486,-0.278,6.7114,0.379,8.0097,0.257,0.3876,-0.733,1.3831,-1.081,6.1632,0.721,190.7258,-0.138,6.1538,0.489,3.3827,0.926,6.1803,-0.008,38.4615,0.331,8.8154,0.231,0.4348,-0.024,33.3333,-0.035,38.5965,0.306,727.027,-0.088,877.7778,0.515,0.7707,0.936,1.8498,5.0,5.0,207.7004,1.7752,2.0,2.0,8018.7368,778.7029,-0.073,89.7183,0.1,89.7855,0.068,88.7417,-0.733,0.9642,-1.081,8.1563,0.721,106.0,-0.138,1.4286,0.489,3.3827,0.926,6.3701,-0.002,103.6364,0.1,89.7436,0.07,88.2943,-0.024,141.3793,-0.035,138.0435,0.306,330.9859,-0.088,776.9231,0.515,0.9615,0.936,0.3215,"(1, 6.765327695560259, np.float64(12.550415256781013), np.float64(96.42971925512808), 415.40084274663894, 296.7258064516129, 7.555751025542098, np.int64(-13))",
JO,Commodity,NON_FWD_ANCHORED,structural_38_family,0.059,promotable,swap,True,RAD_REGEN,False,True,2267,0,2267,4337,2267,,False,8.0,8.0,199.6381,4.7255,4.0,4.0,7803.1803,872.4012,-0.275,7.7181,0.379,8.0097,0.257,0.3876,-0.726,0.4149,-1.07,7.1181,0.71,186.2903,-0.136,4.6154,0.489,3.3827,0.929,5.8764,-0.007,46.1538,0.331,8.8154,0.231,0.4348,-0.021,41.6667,-0.03,47.3684,0.301,713.5135,-0.088,877.7778,0.515,0.7707,0.937,1.9587,5.0,5.0,199.6381,2.7549,2.0,2.0,7803.1803,773.2008,-0.073,89.7183,0.1,89.7855,0.068,88.7417,-0.726,0.0,-1.07,9.0909,0.71,102.8571,-0.136,2.8571,0.489,3.3827,0.929,6.0667,-0.002,103.6364,0.1,89.7436,0.07,88.2943,-0.021,136.2069,-0.03,132.6087,0.301,323.9437,-0.088,776.9231,0.515,0.9615,0.937,0.4287,"(1, 6.765327695560259, np.float64(11.943127185258707), np.float64(97.43643066452404), 399.2761444409206, 289.147465437788, 7.480394296237828, np.int64(-13))",
JO,Commodity,RAD_RAW,structural_38_family,0.059,promotable,swap,True,RAD_REGEN,False,True,2267,0,2267,4337,2267,,False,8.0,8.0,197.7959,4.4069,4.0,4.0,7751.8306,869.7302,-0.275,7.7181,0.379,8.0097,0.258,0.0,-0.724,0.1383,-1.067,7.3785,0.707,185.0806,-0.136,4.6154,0.489,3.3827,0.929,5.8764,-0.006,53.8462,0.331,8.8154,0.231,0.4348,-0.02,44.4444,-0.028,50.8772,0.3,710.8108,-0.087,866.6667,0.515,0.7707,0.937,1.9587,5.0,5.0,197.7959,3.0508,2.0,2.0,7751.8306,771.3517,-0.072,89.8592,0.1,89.7855,0.068,88.7417,-0.724,0.2755,-1.067,9.3458,0.707,102.0,-0.136,2.8571,0.489,3.3827,0.929,6.0667,-0.002,103.6364,0.1,89.7436,0.07,88.2943,-0.02,134.4828,-0.028,130.4348,0.3,322.5352,-0.087,769.2308,0.515,0.9615,0.937,0.4287,"(1, 6.765327695560259, np.float64(11.943127185258707), np.float64(97.57727573494658), 395.59181292563864, 287.0806451612903, 7.4576322272278475, np.int64(-13))",
JO,Commodity,RAD_REGEN,structural_38_family,0.059,promotable,swap,True,RAD_REGEN,False,True,2267,0,2267,4337,2267,,False,8.0,8.0,193.1771,3.8106,4.0,4.0,7625.1629,865.1488,-0.272,8.7248,0.379,8.0097,0.258,0.0,-0.718,0.6916,-1.057,8.2465,0.7,182.2581,-0.135,3.8462,0.488,3.1712,0.933,5.4711,-0.005,61.5385,0.331,8.8154,0.231,0.4348,-0.016,55.5556,-0.022,61.4035,0.296,700.0,-0.087,866.6667,0.516,0.578,0.936,1.8498,4.0,5.0,193.1771,3.6045,2.0,2.0,7625.1629,768.1799,-0.072,89.8592,0.1,89.7855,0.068,88.7417,-0.718,1.1019,-1.057,10.1954,0.7,100.0,-0.135,3.5714,0.488,3.1712,0.933,5.6623,-0.002,103.6364,0.1,89.7436,0.07,88.2943,-0.016,127.5862,-0.022,123.913,0.296,316.9014,-0.087,769.2308,0.516,0.7692,0.936,0.3215,"(1, 6.342494714587745, np.float64(11.133409756562294), np.float64(98.58398714434256), 386.35410967891943, 282.258064516129, 7.415039930888593, np.int64(-13))",
JO,Commodity,REV,structural_38_family,0.059,economically-invalid,swap,True,RAD_REGEN,False,True,2267,138,2129,3533,1905,,True,7.0,7.0,282.3784,41.5406,4.0,4.0,10322.8419,1274.786,-0.279,6.3758,0.381,7.5243,0.259,0.3876,-0.731,1.1065,-1.077,6.5104,0.67,170.1613,-0.184,41.5385,0.49,3.5941,0.923,6.4843,-0.008,38.4615,0.332,8.5399,0.231,0.4348,-0.024,33.3333,-0.034,40.3509,0.281,659.4595,-0.124,1277.7778,0.515,0.7707,0.94,2.2851,4.0,4.0,282.3784,31.4305,2.0,2.0,10322.8419,1051.7749,-0.073,89.7183,0.1,89.7855,0.068,88.7417,-0.731,0.6887,-1.077,8.4962,0.67,91.4286,-0.184,31.4286,0.49,3.5941,0.923,6.6734,-0.002,103.6364,0.1,89.7436,0.07,88.2943,-0.024,141.3793,-0.034,136.9565,0.281,295.7746,-0.124,1053.8462,0.515,0.9615,0.94,0.7503,"(1, 7.188160676532776, np.float64(13.157703328303322), np.float64(96.09414878532941), 564.7568783206141, 261.5898617511521, 72.97106708354605, np.int64(-11))",
