date,regime,regime_prob_0,regime_prob_1,regime_prob_2
2014-02-03,1,9.497555431698965e-48,1.0,9.63825779661e-312
2014-02-04,1,9.435476916472564e-41,1.0,6.619752666265522e-266
2014-02-05,1,2.185485286410782e-42,1.0,0.0
2014-02-06,1,2.169503026858629e-42,1.0,0.0
2014-02-07,1,1.5857497155030322e-43,1.0,0.0
2014-02-10,1,6.486597533217017e-45,1.0,0.0
2014-02-11,1,2.968318185608466e-39,1.0,0.0
2014-02-12,1,9.458916301356121e-36,1.0,0.0
2014-02-13,1,4.6831131803965034e-36,1.0,0.0
2014-02-14,1,4.229487562656999e-33,1.0,0.0
2014-02-17,1,4.012102143352706e-37,1.0,1.91096424348001e-260
2014-02-18,1,1.5759865304273286e-39,1.0,2.7888610044532258e-186
2014-02-19,1,5.189184536400844e-44,1.0,2.819123535794802e-199
2014-02-20,1,1.8938370636574086e-62,1.0,4.324696103541513e-245
2014-02-21,1,2.23582766999333e-63,1.0,5.334888819635259e-307
2014-02-24,1,6.30056189609832e-68,1.0,0.0
2014-02-25,1,1.3225896235099055e-73,1.0,0.0
2014-02-26,1,4.836957503450752e-69,1.0,0.0
2014-02-27,1,9.290660853189187e-56,1.0,0.0
2014-02-28,1,1.2630077241366546e-48,1.0,0.0
2014-03-03,1,2.41976353259516e-38,1.0,1.0702926770193974e-280
2014-03-04,1,7.676420320651976e-48,1.0,6.547511555325369e-299
2014-03-05,1,1.1697017282729337e-61,1.0,0.0
2014-03-06,1,3.7164621449876787e-62,1.0,0.0
2014-03-07,1,7.1460197878375644e-68,1.0,0.0
2014-03-10,1,3.275261110988339e-72,1.0,0.0
2014-03-11,1,8.8986992144233e-77,1.0,0.0
2014-03-12,1,6.194037462510604e-74,1.0,0.0
2014-03-13,1,1.5488686325108152e-61,1.0,0.0
2014-03-14,1,2.5721952548374403e-48,1.0,0.0
2014-03-17,1,4.313749209847168e-36,1.0,0.0
2014-03-18,1,7.758480766141292e-42,1.0,0.0
2014-03-19,1,3.3745279115289574e-43,1.0,0.0
2014-03-20,1,2.732399363843372e-38,1.0,0.0
2014-03-21,1,3.4186675880893956e-47,1.0,0.0
2014-03-24,1,2.5783446538444464e-43,1.0,0.0
2014-03-25,1,7.786699113083079e-40,1.0,0.0
2014-03-26,1,6.505234801605287e-29,1.0,0.0
2014-03-27,1,1.1551351210765296e-32,1.0,0.0
2014-03-28,1,7.630011712699168e-34,1.0,0.0
2014-03-31,1,3.4767344780859914e-37,1.0,0.0
2014-04-01,1,1.0558114276473506e-36,1.0,0.0
2014-04-02,1,1.9392433221107014e-42,1.0,2.161751979095635e-248
2014-04-03,1,3.513274204926099e-46,1.0,3.0484606832484593e-173
2014-04-04,1,1.98722667312337e-48,1.0,4.541713822845223e-143
